Q No.,Question,Answer,Model Response
7," একটি সংখ্যা  অন্যটির দ্বিগুণের চেয়ে ৯ কম, এবং তাদের যোগফল ৪২। বড় সংখ্যাটি কত।",২৫,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করা যাক।

ধরা যাক, ছোট সংখ্যাটি x, এবং বড় সংখ্যাটি y।

আমাদের দেওয়া হয়েছে যে বড় সংখ্যাটি ছোট সংখ্যার দ্বিগুণের চেয়ে ৯ কম। সুতরাং, আমরা এটিকে নিম্নরূপ প্রকাশ করতে পারি:

y = 2x - 9

আমাদের আরও দেওয়া হয়েছে যে সংখ্যা দুটির যোগফল ৪২। সুতরাং, আমরা এটিকে নিম্নরূপ প্রকাশ করতে পারি:

x + y = 42

এখন, আমরা y-এর প্রথম সমীকরণটিকে দ্বিতীয় সমীকরণে প্রতিস্থাপন করতে পারি:

x + (2x - 9) = 42

মত পদ একত্রিত করুন:

3"
590,"একটি চৌবাচ্চায় ৮০০০ লিটার পানি ধরে। চৌবাচ্চাটির দৈর্ঘ্য ২.৫৬ মিটার এবং প্রস্থ ১.২৫ মিটার হলে, গভীরতা কত ?",২.৫০,"একটি চৌবাচ্চার আয়তন বের করার জন্য, গণিতের সূত্র ব্যবহার করা যেতে পারে: 

আয়তন = দৈর্ঘ্য * প্রস্থ * গভীরতা।

প্রদত্ত যে চৌবাচ্চার আয়তন ৮০০০ লিটার, আমরা এটিকে ঘনমিটারে রূপান্তর করতে পারি (1 লিটার = 1 ঘনসেন্টিমিটার = 0.001 ঘনমিটার)। এইভাবে:

8000 লিটার = 8000 * 0.001 ঘনমিটার = 8 ঘনমিটার।

দৈর্ঘ্য (l) = 2.56 মিটার,
প্রস্থ (w) = 1.25 মিটার,
গভীরতা (d) = ?

আমরা জানি যে চৌবাচ্চার আয়তন 8 ঘনমিটার। তাই,

আয়তন = l * w * d
8 = 2.56 * 1.25 * d

এখন, আমরা d এর সমাধান করতে পারি:

d = 8 / (2.56 * 1.25)

প্র�"
530,"একজন ফলবিক্রেতার মোট ফলের ১/২ অংশ আপেল, ১/৩ অংশ কমলালেবু ও ৪০ টি আম আছে। তার নিকট মোট কতগুলো ফল আছে?",২৪০,"ধরা যাক ফলবিক্রেতার মোট ফলের সংখ্যা x।

তার মোট ফলের ১/২ অংশ আপেল, তাই আপেলের সংখ্যা (1/2)x।

তার মোট ফলের ১/৩ অংশ কমলালেবু, তাই কমলালেবুর সংখ্যা (1/3)x।

তার 40টি আম আছে।

আমরা জানি যে আপেল, কমলালেবু এবং আমের মোট সংখ্যা মোট ফলের সংখ্যার সমান, তাই আমরা সমীকরণ লিখতে পারি:

(1/2)x + (1/3)x + 40 = x

এই সমীকরণটি সরল করার জন্য, আমরা উভয় পক্ষকে 6 দ্বারা গুণ করতে পারি, যা হর-এর সর্বনিম্ন সাধারণ গুণিতক:

3x + 2x + 240 = 6x

মত পদ একত্রিত করুন:

5x + "
609,"একটি চৌবাচ্চায় ১৯২০০ লিটার পানি ধরে। এর গভীরতা ২.৫৬ মিটার এবং প্রস্থ ২.৫ মিটার হলে, দৈর্ঘ্য কত?",৩,"একটি চৌবাচ্চার আয়তন নির্ণয় করার জন্য, আমরা সূত্রটি ব্যবহার করি: 

আয়তন = দৈর্ঘ্য × প্রস্থ × গভীরতা

এখানে, আয়তন হল 19200 লিটার, প্রস্থ হল 2.5 মিটার, এবং গভীরতা হল 2.56 মিটার। 

আমাদের দৈর্ঘ্য বের করতে হবে। 

সুতরাং, আমরা সূত্রটি পুনরায় সাজাই:

দৈর্ঘ্য = আয়তন / (প্রস্থ × গভীরতা)

এখন, মানগুলি প্রতিস্থাপন করা যাক:

দৈর্ঘ্য = 19200 / (2.5 × 2.56)

প্রথমে, গুণন করা যাক:

2.5 × 2.56 = 6.4

এখন, ভাগ করা যাক:

দৈর্ঘ্য = 19200 / 6.4

দৈর্ঘ্য = 3000

সুতরাং, চৌবাচ্চার দৈর্ঘ্�"
422,"২০ মিটার কাপড়কে তিন ভাইবোন অমিত, সুমিত ও চৈতির মধ্যে ৫ : ৩ : ২ অনুপাতে ভাগ করলে চৈতির কাপড়ের পরিমাণ কত?",৪,"প্রথমে, আমাদের মোট অনুপাতের যোগফল খুঁজে বের করতে হবে। এটি হল 5 + 3 + 2 = 10।

পরবর্তী, আমরা কাপড়ের মোট দৈর্ঘ্যকে অনুপাতের যোগফল দ্বারা ভাগ করে প্রতিটি অংশের দৈর্ঘ্য খুঁজে পাই। প্রতিটি অংশ 20/10 = 2 মিটার।

এখন, আমরা চৈতির কাপড়ের পরিমাণ খুঁজে পেতে পারি, যা অনুপাতের 2 অংশ। তাই, চৈতির কাপড়ের পরিমাণ হল 2 x 2 = 4 মিটার।

উত্তর: 4"
572,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। সম্পূর্ণ ঋণের উপর ৫% মুনাফা প্রযোজ্য হলে বার্ষিক মুনাফা কত ?,২৮০০,"ধরা যাক, মনোয়ারা বেগম ৬% হারে x টাকা এবং ৪% হারে (56000 - x) টাকা ঋণ নিয়েছে।

আমরা জানি যে, মোট মুনাফা = (x * 6% + (56000 - x) * 4%) = 2840

সুতরাং, (x * 6/100 + (56000 - x) * 4/100) = 2840

বা, (3x/50 + (56000 - x) * 2/50) = 2840

বা, (3x + 112000 - 2x) / 50 = 2840

বা, (x + 112000) / 50 = 2840

বা, x + 112000 = 2840 * 50

বা, x + 112000 = 142000

বা, x = 142000 - 112000

বা, x = 30000

তাই, 6% হারে ঋণকৃত টাকা = 30000

এবং, 4% হারে ঋণকৃত টাকা = 56000 - 30000 = 26000

আমরা জানি যে, সম্পূর্ণ ঋণের উপর ৫% মুনাফা প্রযোজ্য হলে বার্ষিক মুনাফা হবে = (56000 * 5%) = 2800

উত্তর: 2800"
313,সমকোণী সমদ্বিবাহু ত্রিভুজের তিনটি কোণের অনুপাত লিখি।,১ঃ১ঃ২,"একটি সমকোণী সমদ্বিবাহু ত্রিভুজের দুটি কোণ সমান, অন্যটি সমকোণ। সমকোণ হল 90 ডিগ্রি। অন্য দুটি কোণ সমান, তাই তাদের যোগফল হল 90 ডিগ্রি। অতএব, প্রতিটি কোণ হল 45 ডিগ্রি।

অতএব, তিনটি কোণের অনুপাত হল 1:1:2, অথবা 45:45:90 ডিগ্রি।

উত্তর: 1:1:2"
405,৫৬০৫ এর সাথে কোন ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল একটি পূর্ণ বর্গসংখ্যা হবে?,২০,"ধরা যাক যোগফল হল x। তারপর, x = 5605 + y, যেখানে y হল সেই ক্ষুদ্রতম সংখ্যা যা 5605 এর সাথে যোগ করা হয়েছে।

যেহেতু যোগফল x একটি পূর্ণ বর্গসংখ্যা, তাই আমরা লিখতে পারি:

x = n^2

যেখানে n একটি পূর্ণসংখ্যা। এখন, আমরা এই সমীকরণটি পূরণ করতে পারি:

n^2 = 5605 + y

আমরা জানি যে n^2 হল একটি পূর্ণ বর্গসংখ্যা, তাই আমরা 5605 এর থেকে বড় ক্ষুদ্রতম বর্গসংখ্যা খুঁজে পেতে পারি। 5605 থেকে বড় ক্ষুদ্রতম বর্গসংখ্যা হল 74^2 = 5476। এটি 5605 এর থেকে ছোট, তাই আমাদের পরবর"
87,তিনটি সংখ্যার যোগফল ৫৪৫২ । দুইটি সংখ্যা ২৫৬৩ ও  ১২৪৫ হলে অপর সংখাটি কত?,১৬৪৪,"প্র�মে তিনটি সংখ্যার যোগফল হিসাব করা যাক। ধরা যাক তিনটি সংখ্যা হল a, b এবং c। 

a + b + c = 5452 

দুটি সংখ্যা দেওয়া হয়েছে, যথা 2563 এবং 1245। 

সুতরাং, a = 2563, b = 1245 

এখন, আমরা c খুঁজে পেতে চাই। 

a + b + c = 5452 
2563 + 1245 + c = 5452 
3808 + c = 5452 

c = 5452 - 3808 
c = 1644 

অতএব, অপর সংখ্যাটি 1644।

উত্তর: 1644"
258,"আমি পিচবোর্ডের একটি বর্গাকার বাক্স তৈরি করেছি। তাতে অনেকগুলি বর্গাকার খোপ আছে। আমার ভাই প্রতি খোপে ১টি ৫ টাকার মুদ্রা, ১টি ২ টাকার মুদ্রা ও ১টি ১ টাকার মুদ্রা রেখেছে। ভাই যদি মোট ১১৫২ টাকা রেখে থাকে, তবে আমার তৈরি পিচবোর্ডের বাক্সেও প্রতি সারিতে কতগুলি খোপ আছে হিসাব করি।",১২,"প্রতিটি খোপে ১টি ৫ টাকার মুদ্রা, ১টি ২ টাকার মুদ্রা এবং ১টি ১ টাকার মুদ্রা থাকলে, প্রতিটি খোপের মোট মূল্য হল ৫ + ২ + ১ = ৮ টাকা।

যদি মোট ১১৫২ টাকা রাখা হয়, তাহলে মোট খোপের সংখ্যা হবে ১১৫২ ÷ ৮ = ১৪৪টি খোপ।

যেহেতু বর্গাকার বাক্সে খোপগুলি সমানভাবে বিতরণ করা হয়, তাই আমরা ধরে নিতে পারি যে প্রতি সারিতে একই সংখ্যক খোপ রয়ে�!ছে। 

যেহেতু মোট ১৪৪টি খোপ আছে, তাই আমরা ১৪৪কে নিজের দ্বারা ভাগ করে দেখতে পারি যে এটি এক"
266,"এই বছরের প্রজাতন্ত্র দিবসে আমাদের স্কুলের শারীরশিক্ষার স্যার আমাদের বিভিন্ন সময়ে ১২,১৫ ও ২০ সারিতে দাঁড় করিয়ে নানারকম কুচকাওয়াজ করিয়েছিলেন। এক সময়ে আমাদের নিরেট বর্গক্ষেত্রাকারেও সাজিয়েছিলেন। ওইদিন কমপক্ষে কতজন ছাত্রছাত্রী বিদ্যালয়ে উপস্থিত ছিল হিসাব করি।",৯০০,"এই সমস্যাটি সমাধান করার জন্য, আমাদের একটি সংখ্যা খুঁজে বের করতে হবে যেটি 12, 15 এবং 20 এর গুণিতক এবং একটি বর্গ সংখ্যা।

প্রথমে, আমরা 12, 15 এবং 20 এর সর্বনিম্ন সাধারণ গুণিতক (LCM) খুঁজে বের করব। 

12 = 2^2 * 3
15 = 3 * 5
20 = 2^2 * 5

LCM(12, 15, 20) = 2^2 * 3 * 5 = 60

সুতরাং, যে কোনও সংখ্যা যা 60 এর গুণিতক, সেটি 12, 15 এবং 20 এর গুণিতকও হবে।

এখন, আমাদের একটি বর্গ সংখ্যা খুঁজে বের করতে হবে যেটি 60 এর গুণিতক। আমরা জানি যে 60 এর গুণিতক হলেও একটি বর্গ সংখ্যা হল 60"
604,"একটি আয়তাকার ঘরের দৈর্ঘ্য প্রস্থের দেড় গুণ। এর ক্ষেত্রফল ২১৬ বর্গমিটার হলে, পরিসীমা কত ?",৬০,"একটি আয়তাকার ঘরের দৈর্ঘ্য প্রস্থের দেড় গুণ। ধরা যাক, প্রস্থ = x মিটার। তারপর, দৈর্ঘ্য = 1.5x মিটার।

একটি আয়তক্ষেত্রের ক্ষেত্রফল দৈর্ঘ্য * প্রস্থ দ্বারা দেওয়া হয়। তাই, আমরা লিখতে পারি:

ক্ষেত্রফল = দৈর্ঘ্য * প্রস্থ
216 = 1.5x * x
216 = 1.5x^2
x^2 = 216 / 1.5
x^2 = 144
x = √144
x = 12

সুতরাং, প্রস্থ হল 12 মিটার। এখন, আমরা দৈর্ঘ্য খুঁজে পেতে পারি:

দৈর্ঘ্য = 1.5x
দৈর্ঘ্য = 1.5 * 12
দৈর্ঘ্য = 18 মিটার

একটি আয়তক্ষেত্রের পরিধি সূত্র দ্বারা দেওয়া হয়: পরিসীমা = 2 * (দৈর্ঘ্য + প্র�"
110,"যদুনাথ বিদ্যামন্দির স্কুলের ষষ্ঠ শ্রেণির ছাত্রছাত্রীদের, স্কুলের বাগানে লাগানোর জন্য পঞ্চায়েত থেকে ফুলগাছের চারা পাঠিয়েছে। হিসাব করে দেখা গেল চারাগুলিকে ২০টি, ২৪টি বা ৩০ টি সারিতে লাগালে প্রতিক্ষেত্রে প্রতিসারিতে সমান চারা থাকে। পঞ্চায়েত থেকে কমপক্ষে কতগুলি চারা পাঠিয়েছিল হিসাব করে দেখি।",১২০,"ধরা যাক, পঞ্চায়েত থেকে পাঠানো চারাগুলির সংখ্যা x।

আমরা জানি যে, চারাগুলিকে ২০টি, ২৪টি বা ৩০ টি সারিতে লাগালে প্রতিক্ষেত্রে প্রতিসারিতে সমান চারা থাকে। এর মানে হল x কে ২০, ২৪ এবং ৩০ দ্বারা সমানভাবে ভাগ করা যাবে।

আমাদের x এর সর্বনিম্ন মান খুঁজে বের করতে হবে যা ২০, ২৪ এবং ৩০ দ্বারা সমানভাবে ভাগ করা যাবে।

আসুন ২০, ২৪ এবং ৩০-এর সর্বনিম্ন সাধারণ গুণিতক (LCM) খুঁজে বের করি:

LCM(20, 24, 30) = 120

সুতরাং, x-এর সর্বনিম্ন মান হল 120।

উত্তর: 120"
149,কোনো একটি দেশের ক্ষেত্রফল প্রায় ৩২৮৭২৬৩ বর্গকিলোমিটার। এর মধ্যে বনভূমি প্রায় ৭৫৪৭৪০ বর্গকিলোমিটার ও নদী অববাহিকা ২৫০৩০০০ বর্গকিলোমিটার জুড়ে। বনভূমি ও নদী অববাহিকা বাদে বাকি অংশের ক্ষেত্রফল কত দেখি।,২৯৫২৩,"প্রথমে বনভূমি এবং নদী অববাহিকার ক্ষেত্রফল যোগ করা যাক। 

বনভূমির ক্ষেত্রফল = ৭৫৪৭৪০ বর্গকিলোমিটার 
নদী অববাহিকার ক্ষেত্রফল = ২৫০৩০০০ বর্গকিলোমিটার 

বনভূমি ও নদী অববাহিকার মোট ক্ষেত্রফল = ৭৫৪৭৪০ + ২৫০৩০০০ = ৩২৫৭৪০ বর্গকিলোমিটার 

এখন, দেশের মোট ক্ষেত্রফল থেকে বনভূমি ও নদী অববাহিকার ক্ষেত্রফল বিয়োগ করে বনভূমি ও নদী অববাহিকা বাদে বাকি অংশের ক্ষেত্রফল বের করা যাক। 

দেশের মোট ক্ষেত্রফল = ৩২৮৭২৬"
42,মা এবং পুত্রের বয়সের সমষ্টি ৬০ বছর। মায়ের বয়স পুত্রের বয়সের ৩ গুণ। মায়ের বয়স কত?,৪৫,"ধরা যাক, পুত্রের বয়স হল x বছর।

যেহেতু মায়ের বয়স পুত্রের বয়সের ৩ গুণ, তাই মায়ের বয়স হল ৩x বছর।

প্রদত্ত যে মা এবং পুত্রের বয়সের সমষ্টি ৬০ বছর, আমরা সমীকরণ লিখতে পারি:

x + 3x = 60

পদের মতো একত্রিত করলে, আমরা পাই:

4x = 60

এখন, উভয় পক্ষকে 4 দ্বারা ভাগ করলে আমরা পাই:

x = 15

এখন, আমরা মায়ের বয়স বের করতে পারি:

মায়ের বয়স = 3x
= 3(15)
= 45

অতএব, মায়ের বয়স ৪৫ বছর।

উত্তর: 45"
351,"একটি লাঠির ১/২ অংশ মাটিতে, ১/৩ অংশ পানিতে এবং অবশিষ্ট অংশ পানির উপরে আছে। পানির উপরের অংশের দৈর্ঘ্য ৩ মিটার। লাঠির কত মিটার পানিতে আছে?",৬,"ধরা যাক, লাঠির মোট দৈর্ঘ্য x মিটার।

আমরা জানি, লাঠির ১/২ অংশ মাটিতে, ১/৩ অংশ পানিতে এবং অবশিষ্ট অংশ পানির উপরে আছে। অর্থাৎ, লাঠির মোট দৈর্ঘ্য x এর মধ্যে:

- ১/২x মাটিতে
- ১/৩x পানিতে
- অবশিষ্ট অংশ, যা পানির উপরে আছে, তার দৈর্ঘ্য ৩ মিটার

আমরা সমীকরণ সেট আপ করতে পারি:

১/২x + ১/৩x + ৩ = x

ভগ্নাংশগুলিকে একত্রিত করার জন্য, আমরা সর্বনিম্ন সাধারণ হর ৬ ব্যবহার করি:

(৩/৬)x + (২/৬)x + ৩ = x

এটি সহজ করে:

(৩x + ২x) / ৬ + ৩ = x

৫x / ৬ + ৩ = x

এখন, উভয় দিক থেকে"
449,একজন মাছবিক্রেতা প্রতি হালি ইলিশ মাছ ১৬০০ টাকায় কিনে প্রতিটি মাছ ৩৫০ টাকা করে বিক্রয় করলেন। তাঁর শতকরা কত ভাগ লাভ বা ক্ষতি হলো ?,১২.৫০,"প্রথমে মাছবিক্রেতার মোট ক্রয় মূল্য এবং মোট বিক্রয় মূল্য নির্ণয় করা যাক।

ধরা যাক মাছবিক্রেতা 1 হালি ইলিশ মাছ কিনেছে। তারপর ক্রয় মূল্য হল 1600 টাকা।

বিক্রয় মূল্য হল 350 টাকা।

এখন, লাভ বা ক্ষতি গণনা করা যাক:

লাভ = বিক্রয় মূল্য - ক্রয় মূল্য
= 350 - 1600
= -1250 টাকা

যেহেতু লাভ ঋণাত্মক, তাই মাছবিক্রেতা ক্ষতির সম্মুখীন হয়েছে। এখন, শতকরা ক্ষতি গণনা করা যাক:

শতকরা ক্ষতি = (ক্ষতি / ক্রয় মূল্য) × 100
= (-1250 / 1600) × 100
= -78.125%

যেহেতু ক্ষতি ঋণাত্মক, তাই �"
57,"৩/৫ বর্গ মি ক্ষেত্রফল এর জন্য ২ ডেসি লিটার রং লাগে। ১ ডেসি লিটার রং দ্বারা কত বর্গ মিটার
ক্ষেত্রফল রং করা যাবে?",৩/১০,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি।

আমরা জানি যে ৩/৫ বর্গ মি ক্ষেত্রফলের জন্য ২ ডেসি লিটার রং লাগে। আমাদের ১ ডেসি লিটার রং দ্বারা কত বর্গ মিটার ক্ষেত্রফল রং করা যাবে তা খুঁজে বের করতে হবে।

প্রথমে, আসুন ১ ডেসি লিটার রং দ্বারা ক্ষেত্রফলকে খুঁজে পেতে একটি অনুপাত সেট আপ করি:

২ ডেসি লিটার রং / (৩/৫) বর্গ মি = ১ ডেসি লিটার রং / x বর্গ মি

যেখানে x হল আমরা যে ক্ষেত্রফল খুঁজে পেতে চাই।

এখন, আমরা অনুপাতটি সরল করতে পারি:

২ / (৩/৫) = ১ / x

ক্রস-গুণ"
647,দুইটি সমকেন্দ্রিক বৃত্তের ব্যাসার্ধ যথাক্রমে ৯ সে.মি. ও ৪ সেমি। বৃত্তদ্বয়ের পরিধির মধ্যবর্তী এলাকার ক্ষেত্রফল কত ?,২০৪.১০,"প্রথমে আমাদের উভয় বৃত্তের ক্ষেত্রফল বের করতে হবে। একটি বৃত্তের ক্ষেত্রফল সূত্র ব্যবহার করে বের করা যায়: ক্ষেত্রফল = π * ব্যাসার্ধ^2।

বড় বৃত্তের জন্য: 
ক্ষেত্রফল = π * 9^2 = π * 81

ছোট বৃত্তের জন্য: 
ক্ষেত্রফল = π * 4^2 = π * 16

এখন, আমরা বড় বৃত্তের ক্ষেত্রফল থেকে ছোট বৃত্তের ক্ষেত্রফল বিয়োগ করে বৃত্তদ্বয়ের পরিধির মধ্যবর্তী এলাকার ক্ষেত্রফল বের করতে পারি:
মধ্যবর্তী এলাকার ক্ষেত্রফল = π * 81 - π * 16
মধ্যবর্তী এলাকার ক্ষেত্রফল = π * (81 - 16)
�"
345,৭/৪ মি দৈর্ঘ্য এবং ৬/৫ মি প্রস্থবিশিষ্ট একটি আয়তাকার বোর্ডের ক্ষেত্রফল নির্ণয় কর।,২১/১০,"আয়তাকার বোর্ডের ক্ষেত্রফল নির্ণয় করতে আমাদের দৈর্ঘ্য এবং প্রস阔 জানতে হবে। সমস্যাটিতে দৈর্ঘ্য ৭/৪ মি এবং প্রস্থ ৬/৫ মি হিসেবে দেওয়া হয়েছে।

ক্ষেত্রফল = দৈর্ঘ্য * প্রস্থ
ক্ষেত্রফল = (৭/৪) * (৬/৫)
ক্ষেত্রফল = (৭ * ৬) / (৪ * ৫)
ক্ষেত্রফল = ৪২ / ২০
ক্ষেত্রফল = ২১ / ১০

উত্তর: ২.১"
269,দুটি ধনাত্মক সংখ্যার গুণফল ১৬২ এবং ভাগফল ২; সংখ্যাদুটি কী হবে হিসাব করি। ছোট সংখ্যাটি কত?,৯,"আমরা জানি যে দুটি সংখ্যার গুণফল হল 162 এবং ভাগফল হল 2। ধরা যাক দুটি সংখ্যা হল x এবং y, যেখানে x > y।

আমরা নিম্নলিখিত সমীকরণগুলি লিখতে পারি:

x * y = 162 ... (1)
x / y = 2 ... (2)

আমরা (2) সমীকরণটি পুনরায় লিখতে পারি:

x = 2y

এখন, আমরা (1) সমীকরণে x এর জন্য 2y প্রতিস্থাপন করতে পারি:

2y * y = 162
2y^2 = 162
y^2 = 81
y = 9 (যেহেতু y একটি ধনাত্মক সংখ্যা)

এখন যেহেতু আমরা y খুঁজে পেয়েছি, আমরা x খুঁজে পেতে পারি:

x = 2y
x = 2 * 9
x = 18

সুতরাং, দুটি সংখ্যা হল 18 এবং 9। ছোট সংখ্য"
146,"একটি শহরের লোকসংখ্যা দুই কোটি আটানব্বই লক্ষ বাহাত্তর হাজার ছয়শো। এদের মধ্যে পুরুষ ১২৫০০৫০০ জন ও মহিলা ৮৮৭২৪৩৫ জন হলে, শিশুদের সংখ্যা কত হিসাব করি।",৮৪৯৯৬৬৫,"শহরের লোকসংখ্যা হল ২,৮৯,৫৭,৬০৬ জন। পুরুষের সংখ্যা ১,২৫,০০,৫০০ জন এবং মহিলাদের সংখ্যা ৮৮,৭২,৪৩৫ জন।

পুরুষ ও মহিলাদের সংখ্যা যোগ করলে আমরা পাই:

১,২৫,০০,৫০০ + ৮৮,৭২,৪৩৫ = ২,১৩,৭২,৯৩৫

শহরের লোকসংখ্যা থেকে পুরুষ ও মহিলাদের সংখ্যা বিয়োগ করলে আমরা শিশুদের সংখ্যা পাই:

২,৮৯,৫৭,৬০৬ - ২,১৩,৭২,৯৩৫ = ৭৬,৮৪,৬৭১

অতএব, শিশুদের সংখ্যা ৭৬,৮৪,৬৭১ জন।

উত্তর: ৭৬,৮৪,৬৭১"
536,একটি ট্রেন ঘন্টায় ৩০ কি.মি. বেগে চলে কমলাপুর স্টেশন থেকে নারায়নগঞ্জ স্টেশনে পৌঁছাল। ২৫ কি.মি. হলে ১০ মিনিট সময় বেশি লাগত। দুই স্টেশনের মধ্যে দূরত্ব কত?,২৫,"ধরা যাক কমলাপুর স্টেশন থেকে নারায়নগঞ্জ স্টেশনের মধ্যে দূরত্ব হল x কিলোমিটার।

যখন ট্রেনটি ৩০ কি.মি. বেগে চলে, তখন এর সময় নেওয়া হয়:
সময় = দূরত্ব / বেগ = x / 30

যখন ট্রেনটি ২৫ কি.মি. বেগে চলে, তখন এর সময় নেওয়া হয়:
সময় = দূরত্ব / বেগ = x / 25

প্রদত্ত যে ২৫ কি.মি. বেগে চললে ১০ মিনিট বেশি সময় লাগে, আমরা নিম্নলিখিত সমীকরণ সেট আপ করতে পারি:
x / 25 - x / 30 = 10/60 (যেহেতু 10 মিনিট = 1/6 ঘন্টা)

সমীকরণ সরলীকরণ করে, আমরা পাই:
(6x - 5x) / 150 = "
109,বিভাস ও তার বন্ধুরা মিলে ৮ জন অথবা ১০ জন করে সদস্য নিয়ে নাটকের একটি দল তৈরির কথা ভাবল। কমপক্ষে কতজন থাকলে উভয়প্রকার দল তৈরি করতে পারবে হিসাব করি। ,৪০,"আসুন ধাপে ধাপে এই সমস্যাটি সমাধান করি।

প্রথমত, আমাদের খুঁজে বের করতে হবে সর্বনিম্ন কতজন ব্যক্তির প্রয়োজন যাতে তারা ৮ জন অথবা ১০ জন দল গঠন করতে পারে। 

৮ এবং ১০-এর সর্বনিম্ন সাধারণ গুণিতক (LCM) খুঁজে বের করার মাধ্যমে আমরা এটি করতে পারি।

8 এর গুণিতক: 8, 16, 24, 32, 40
10 এর গুণিতক: 10, 20, 30, 40

আমরা দেখতে পাচ্ছি যে 8 এবং 10-এর সর্বনিম্ন সাধারণ গুণিত NUক 40।

অতএব, বিভাস ও তার বন্ধুদের অবশ্যই কমপক্ষে 40 জন থাকতে হবে যাতে তারা উভয় প্রকার দল গঠন"
25,পিতা-পুত্রের বয়সের সমষ্টি ৫৫ বছর। পিতার বয়স পুত্রের বয়সের ৪ গুণ। পিতার বয়স কত?,৪৪,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি।

ধরা যাক, পুত্রের বয়স x বছর।

যেহেতু পিতার বয়স পুত্রের বয়সের ৪ গুণ, তাই পিতার বয়স ৪x বছর।

পিতা-পুত্রের বয়সের সমষ্টি ৫৫ বছর, তাই আমাদের সমীকরণটি হল:

x + 4x = 55

এই সমীকরণটি সরল করে, আমরা পাই:

5x = 55

এখন, উভয় পক্ষকে 5 দ্বারা ভাগ করে x এর সমাধান করা যাক:

x = 55/5
x = 11

সুতরাং, পুত্রের বয়স 11 বছর।

যেহেতু পিতার বয়স পুত্রের বয়সের ৪ গুণ, তাই পিতার বয়স:

4x = 4 * 11
= 44

অতএব, পিতার বয়স 44 বছ"
119, আমার কাছে ২০ টাকা আছে। আমি ৫ টাকা খরচ করলাম। আমার টাকার কত অংশ এখনও আমার কাছে আছে হিসাব করি।,৩/৪,"ধরা যাক আপনার প্রাথমিক অর্থ হল ২০ টাকা। আপনি ৫ টাকা খরচ করেছেন। বাকি অর্থ খুঁজে পেতে, আমরা প্রাথমিক অর্থ থেকে খরচ করা অর্থ বিয়োগ করি।

বাকি অর্থ = প্রাথমিক অর্থ - খরচ করা অর্থ
বাকি অর্থ = ২০ টাকা - ৫ টাকা
বাকি অর্থ = ১৫ টাকা

এখন, আমরা বাকি অর্থের অংশ খুঁজে পেতে চাই। আপনার কাছে এখনও অবশিষ্ট অর্থের অংশ হল বাকি অর্থকে প্রাথমিক অর্থের সাথে ভাগ করে এবং ১০০ দিয়ে গুণ করে শতাংশ হিসাবে প্রকাশ করা যেতে পারে।

অংশ = (বাকি অর্থ / প্রাথমিক অর্থ) * ১০০
অংশ = (১"
134,২ জন এক দিনে একটি দরজার ১/৩ অংশ পালিশ করতে পারে। ২ দিনে দরজার ২/৩ অংশ পালিশ করতে হলে কতজন লাগবে হিসাব করি।,২,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে বুঝতে হবে কতজন লোক কতটা সময়ে দরজার কতটা অংশ পালিশ করতে পারে।

আমাদের দেওয়া হয়েছে যে ২ জন লোক ১ দিনে দরজার ১/৩ অংশ পালিশ করতে পারে। এর মানে হল ১ জন লোক ১ দিনে দরজার ১/৬ অংশ পালিশ করতে পারে (যেহেতু ১/৩ অংশকে ২ দ্বা�!অংশে ভাগ করলে ১/৬ অংশ পাওয়া যায়)।

এখন, আমরা জানতে চাই কতজন লোক ২ দিনে দরজার ২/৩ অংশ পালিশ করতে পারে। যেহেতু ১ জন লোক ১ দিনে দরজার ১/৬ অংশ পালিশ করতে �"
320,"যদি কোনও দোকান ৫০০ টাকার আইটেমের উপর ২০% ছাড় দেয়
 তবে আপনি কত টাকা সাশ্রয় করবেন?",১০০,"প্রথমে, আমাদের বুঝতে হবে যে ২০% ছাড় কীভাবে গণনা করা হয়। যদি কোনও আইটেমের মূল্য ৫০০ টাকা হয় এবং এতে ২০% ছাড় থাকে, তাহলে আমরা ছাড়ের পরিমাণ নিম্নরূপ গণনা করি:

ছাড়ের পরিমাণ = মূল্য * (ছাড়ের শতাংশ / 100)
= 500 * (20 / 100)
= 500 * 0.20
= 100 টাকা

অর্থাৎ, ছাড়ের পরিমাণ 100 টাকা। তাই, আপনি 100 টাকা সাশ্রয় করবেন।

উত্তর: 100"
