Q No.,Question,Answer,option1,option2,Model Response
258,একটি সেডানের ওজন ৪০০০০ পাউন্ড এবং একটি আবর্জনা ট্রাক যার ওজন ৫৭৮৯ পাউন্ড একটি ট্রাফিক লাইট সবুজ হয়ে গেলে উভয় গাড়ির বেগ প্রতি ঘণ্টায় ৫০ মাইল পর্যন্ত পৌঁছায়। কোন গাড়ি সহজে প্রতিযোগতায় জিতবে?,Option 2,সেডান,আবর্জনার ট্রাক,"এখানে, গাড়ি দুটির মধ্যে কার বেগ দ্রুত বাড়বে তা জানতে তাদের ভরের প্রভাব বিবেচনা করতে হবে। যেহেতু সেডানের ওজন আবর্জনা ট্রাকের চেয়ে অনেক কম, তাই সেডানের বেগ দ্রুত বাড়বে।

উত্তর: উত্তর ১"
268,দুই দম্পতি তাদের প্রতিটি গাড়িতে তাদের মুদি মাল বোঝাই করে। প্রতিটি গাড়িতে একটি করে ঘোড়া তা টানছে এবং তারা সমান শক্তিশালী। প্রথম ঘোড়াকে ১০০ পাউন্ড খাবার বহন করতে হবে এবং দ্বিতীয় ঘোড়াকে ৯০ পাউন্ড খাবার বহন করতে হবে। কোনটি ধীর হবে?,Option 1,প্রথম ঘোড়া,দ্বিতীয় ঘোড়া,"এখানে ঘোড়াগুলোর ধীর গতির কারণ হবে তাদের বহন করা খাবারের ওজন। প্রথম ঘোড়াটি দ্বিতীয় ঘোড়াটির চেয়ে বেশি ওজনের খাবার বহন করছে। তাই প্রথম ঘোড়াটি ধীর হবে।

উত্তর: উত্তর ১"
106,"একটি মুরগি ১৪ সেমি/সেকেন্ড বেগে দৌড়াতে পারে এবং একটি টার্কি ৪ সেমি/সেকেন্ড দৌড়াতে পারে। যদি দুজনেই শস্যাগার থেকে চালার দিকে দৌড়ে যায়, তাহলে সেখানে কে তাড়াতাড়ি পৌঁছাবে?",Option 1,মুরগি,টার্কি,"মুরগি ১৪ সেমি/সেকেন্ড বেগে দৌড়ায়, যেখানে টার্কি ৪ সেমি/সেকেন্ড বেগে দৌড়ায়। যেহেতু মুরগির বেগ বেশি, তাই মুরগি আগে চালের দিকে পৌঁছাবে।

উত্তর: উত্তর ১"
18,১২৩৪৫৬৭৮৯ সংখ্যাটি  ৯৮৭৬৫৪৩২১ সংখ্যাটি থেকে ?,Option 1,ছোট,বড়,"১২৩৪৫৬৭৮৯ সংখ্যাটি ৯৮৭৬৫৪৩২১ সংখ্যাটি থেকে ছোট।

উত্তর: উত্তর ১"
65,একটি বোলিং বলের ভর ১২০ পাউন্ড এবং একটি বেসবলের ভর ১৩ পাউন্ড। কোনটির মাধ্যাকর্ষণ বল দুর্বল?,Option 1,বেসবল,বোলিং বল,"আমরা জানি, মাধ্যাকর্ষণ বল ভরের উপর নির্ভর করে। যে বস্তুর ভর কম, তার উপর মাধ্যাকর্ষণ বলও কম হবে। যেহেতু বেসবলের ভর বোলিং বলের চেয়ে কম, তাই বেসবলের উপর মাধ্যাকর্ষণ বল দুর্বল হবে।

উত্তর: উত্তর ১"
350,মাহির ওজন ৬০০ নিউটন যেখানে তার বন্ধু মুসার ওজন ৮০০ নিউটন। কর ভর কম হওয়ার সম্ভাবনা আছে?,Option 1,মাহি,মুসা,"আমরা জানি ওজন = ভর * অভিকর্ষজ ত্বরণ। যেহেতু অভিকর্ষজ ত্বরণ উভয়ের ক্ষেত্রেই সমান, তাই যার ওজন কম তার ভরও কম হবে। এখানে মাহির ওজন ৬০০ নিউটন এবং মুসার ওজন ৮০০ নিউটন। সুতরাং, মাহির ভর কম হওয়ার সম্ভাবনা আছে।

উত্তর: উত্তর ১"
117,যদি একজন স্কেটার একটি মাঠে ২৩ মি/সে গতিতে এবং একটি স্কেট পার্কে ১৭ মি/সে গতিতে রাইড করে তাহলে এর মানে হল _____ মসৃণ?,Option 2,স্কেট পার্কে,মাঠে,"এখানে সমস্যাটি হলো, কোথায় স্কেটার কম গতিতে রাইড করছে। যেহেতু স্কেটার স্কেট পার্কে (১৭ মি/সে) মাঠের (২৩ মি/সে) চেয়ে কম গতিতে রাইড করছে, তাই স্কেট পার্কটি মাঠের চেয়ে বেশি মসৃণ। অন্যভাবে বললে, মাঠ স্কেট পার্কের চেয়ে কম মসৃণ। তাই, স্কেটার মাঠে রাইড করার সময় বেশি বেগ অনুভব করছে কারণ মাঠ কম মসৃণ।

উত্তর: উত্তর ২"
237,জিম্বো জানে যে তার মার্বেলের ভর ২ গ্রাম এবং পাথরের ভর ৮ গ্রাম। এর মানে?,Option 2,মার্বেলের মাধ্যাকর্ষণ বল বেশী,পাথরের মাধ্যাকর্ষণ বল বেশী,"ভর বেশি হলে মাধ্যাকর্ষণ বল বেশি হবে। যেহেতু পাথরের ভর মার্বেলের চেয়ে বেশি, তাই পাথরের মাধ্যাকর্ষণ বল বেশি।

উত্তর: উত্তর ২"
133,জিম একটি ট্রাক এবং একটি গাড়ি উভয়েরই মালিক। ট্রাকের ওজন গাড়ির থেকে ১৩০২৫ কেজি বেশি। গ্যাসের প্যাডেলে চাপ দিলে কোন গাড়িটি বেশি গতিতে ত্বরান্বিত হবে?,Option 2,ট্রাক,গাড়ী,"আমরা জানি, ত্বরণ (acceleration) = বল (Force) / ভর (Mass). যেহেতু ট্রাকের ভর গাড়ির চেয়ে অনেক বেশি, তাই একই পরিমাণ বল প্রয়োগ করলে ট্রাকের চেয়ে গাড়ির ত্বরণ বেশি হবে।

উত্তর: উত্তর ২"
158,টিনা এবং মিনা দুজনেই হাইওয়েতে একই গতিতে যাচ্ছে। টিনা ১২ মিনিট ৫৬ সেকেন্ড এবং মিনা ৩৬ মিনিট ৪৮ সেকেন্ড ড্রাইভ করেন। কে বেশী দূর যাবে?,Option 2,টিনা,মিনা,"যেহেতু টিনা এবং মিনা একই গতিতে ভ্রমণ করছে, তাই যে বেশি সময় ধরে গাড়ি চালাবে, সে বেশি দূরত্ব অতিক্রম করবে। টিনা ১২ মিনিট ৫৬ সেকেন্ড গাড়ি চালায়, যেখানে মিনা ৩৬ মিনিট ৪৮ সেকেন্ড গাড়ি চালায়। স্পষ্টতই মিনা বেশি সময় ধরে গাড়ি চালায়।

উত্তর: উত্তর ২"
80,লিসা দুটি মডেলের রকেট নিয়ে খেলছিল। তিনি একই সময়ে রকেট দুটি আঁকাশে নিক্ষেপ করলে ৩০ সেকেন্ড পরে কালোটি মাটি থেকে ২ মিটার উপরে এবং লালটি মাটি থেকে ২৩ সেমি উপরে ছিল। কোনটির গতি বেশি ছিল?,Option 2,লালটা,কালোটা,"এখানে, কালো রকেটটি ২৩ সেমি এর তুলনায় ২ মিটার বেশি উচ্চতায় উঠেছে। যেহেতু উভয় রকেট একই সময়ে (৩০ সেকেন্ড) ওড়া শুরু করেছিল, তাই কালো রকেটটির গতি বেশি ছিল।

উত্তর: উত্তর ২"
266,কেভিন নিউইয়র্ক থেকে শিকাগোতে ১৯ঃ১০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং এস্টার ১৪ঃ৩০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"এস্টার কেভিনের থেকে বেশি ভ্রমণ করেছেন, কারণ লস এঞ্জেলস, শিকাগোর চেয়ে নিউইয়র্কের বেশি পশ্চিমে অবস্থিত। যেহেতু তারা একই সময়ে গন্তব্যে পৌঁছেছেন এবং তাদের প্লেনের গতিও একই ছিল, তাই এস্টার বেশি দূরত্ব অতিক্রম করেছেন।

উত্তর: উত্তর ২"
334,প্রথম ইঁদুরটি এবং দ্বিতীয় ইঁদুরটি প্রত্যেকে হাইস্কুল থেকে হাসপাতালের দিকে হাঁটতে বের হয়। প্রথম ইঁদুর ১১০ সেমি/সেকেন্ড গতিতে চলে এবং দ্বিতীয় ইঁদুর ৩ মি/সেকেন্ড গতিতে চলে। হাসপাতালে পৌছাতে কে বেশি সময় নিলো?,Option 1,প্রথম ইঁদুর,দ্বিতীয় ইঁদুর,"প্রথম ইঁদুরের গতি ১১০ সেমি/সেকেন্ড = ১.১ মি/সেকেন্ড। দ্বিতীয় ইঁদুরের গতি ৩ মি/সেকেন্ড। যেহেতু দূরত্ব একই, তাই যার গতি বেশি, সে কম সময়ে পৌঁছাবে। এক্ষেত্রে দ্বিতীয় ইঁদুরের গতি বেশি। তাই দ্বিতীয় ইঁদুর কম সময়ে পৌঁছাবে। সুতরাং, প্রথম ইঁদুর বেশি সময় নেবে।

উত্তর: উত্তর ১"
346,"একটি মুরগি ৪ মিটার/সেকেন্ড বেগে দৌড়াতে পারে এবং একটি টার্কি ২ মিটার/সেকেন্ড দৌড়াতে পারে। যদি দুজনেই শস্যাগার থেকে চালার দিকে দৌড়ে যায়, তাহলে সেখানে কে তাড়াতাড়ি পৌঁছাবে?",Option 1,মুরগি,টার্কি,"যেহেতু মুরগির বেগ টার্কির বেগের চেয়ে বেশি, তাই মুরগি চালার দিকে আগে পৌঁছাবে।

উত্তর: উত্তর ১"
320,রেঞ্জার এবং রাস্টলার উভয়েই ঘোড়ায় চড়ছিল যেগুলি একই গতিতে ছুটছিল। রাস্টলার ০১:০০ এ চলা শুরু করে যেখানে রেঞ্জার ০৩:০০ এ চলা শুরু করে। কে বেশী ভ্রমণ করেছেন?,Option 2,রেঞ্জার,রাস্টলার,"রাস্টলার ০১:০০-এ যাত্রা শুরু করে এবং রেঞ্জার ০৩:০০-এ যাত্রা শুরু করে। যেহেতু তারা একই গতিতে ভ্রমণ করছে, তাই রাস্টলার রেঞ্জারের চেয়ে বেশি সময় ধরে ভ্রমণ করেছে। সুতরাং, রাস্টলার বেশি দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ২"
148,একটি চিতা ৪৫ মিটার/ঘন্টা বেগে দৌড়ায় আর কুকুর ২ কিমি/ঘন্টা বেগে দৌড়ায় তাই কুকুরের কেমন সময় লাগবে?,Option 1,কম সময়,বেশী সময়,"এখানে, চিতার গতি কুকুরের চেয়ে অনেক বেশি। চিতার গতি ৪৫ মিটার/ঘণ্টা, যেখানে কুকুরের গতি ২ কিমি/ঘণ্টা। যেহেতু চিতার গতি বেশি, তাই কুকুরের বেশি সময় লাগবে।

উত্তর: উত্তর ২"
132,মাহির ওজন ৪৮০ কেজি*মি*সে^-২ যেখানে তার বন্ধু মুসার ওজন ৬৫০ N। যার ভর কম হওয়ার সম্ভাবনা আছে?,Option 1,মাহি,মুসা,"এখানে, মাহির ওজনের এককটি SI unit নয়। এটি সম্ভবত ভরের সাথে ত্বরণের গুণফল, যা নিউটনে (N) প্রকাশ করা উচিত। যেহেতু মুসার ওজন নিউটনে দেওয়া আছে, তাই মুসার ভর বের করা সম্ভব।

মুসার ওজন ৬৫০ N, এবং আমরা জানি ওজন (W) = ভর (m) × অভিকর্ষজ ত্বরণ (g). এখানে g = ৯.৮ মিটার/সেকেন্ড^২ (m/s^2).

সুতরাং, মুসার ভর (m) = W / g = ৬৫০ / ৯.৮ = ৬৬.৩২ কেজি (প্রায়)।

মাহির ওজন ৪৮০ কেজি*মি*/সেকেন্ড^২ দেওয়া আছে। যদি এটিকে ওজন হিসেবে ধরি, তবে এটি নিউটনের সমতুল্য। এক্ষেত্রে মাহির ""ওজন"" মুসার চেয়ে কম। যেহেতু অভিকর্ষজ ত্বরণ (g)-এর মান সবার জন্য একই, তাই যার ওজন কম, তার ভরও কম হওয়ার সম্ভাবনা বেশি।

অতএব, মাহির ভর কম হওয়ার সম্ভাবনা আছে।

উত্তর: উত্তর ১"
222,মার্ক লক্ষ্য করেছেন যে তিনি তার লন ডার্টকে গড়ে প্রায় ১৭ মিটার নরম ময়লা এবং ১২ মিটার বালিতে টানতে পারেন। এর মানে হল যে _____ বেশী মসৃণ?,Option 1,নরম ময়লা,বালি,"মার্ক লন ডার্টকে নরম মাটিতে ১৭ মিটার এবং বালিতে ১২ মিটার টানতে পারেন। যেহেতু নরম মাটিতে ডার্ট বেশি দূরত্ব অতিক্রম করে, তাই নরম মাটি বেশি মসৃণ।

উত্তর: উত্তর ১"
52,"ম্যামথটি জলের গর্তের মধ্য দিয়ে ঘন্টায় ২১ কিমি বেগে চলেছিল, কিন্তু শক্ত মাটির উপর ঘন্টায় ১৪ কিমি বেগে চলেছিল কারণ শক্ত মাটির ছিল?",Option 2,কম প্রতিরোধী,বেশী প্রতিরোধী,"ম্যামথ যখন জলের গর্তের মধ্য দিয়ে যায়, তখন তার গতিবেগ কম থাকে, কারণ জলের গর্তের মাটি বেশী প্রতিরোধী। অন্য দিকে, শক্ত মাটির উপর গতিবেগ বেশি থাকে, কারণ শক্ত মাটি কম প্রতিরোধী। যেহেতু প্রশ্নে বলা হয়েছে শক্ত মাটির উপর ম্যামথের গতিবেগ বেশি ছিল, তাই শক্ত মাটি কম প্রতিরোধী।

উত্তর: উত্তর ১"
15,১২৩৪৫৬৭৮৯ থেকে  ৯৮৭৬৫৪৩২১ সংখ্যাটি?,Option 1,বড়,ছোট,"১২৩৪৫৬৭৮৯ সংখ্যাটি ৯৮৭৬৫৪৩২১ সংখ্যা থেকে ছোট।

উত্তর: উত্তর ২"
242,"ইয়ান এবং অ্যাভেরি একই স্টেশন থেকে ট্রেন ধরছে। ইয়ানের ট্রেন লাল, এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ১০ মাইল প্রতি ঘন্টা যাচ্ছে। অ্যাভেরি এর ট্রেন সবুজ এবং ৩০ মাইল প্রতি ঘন্টায় চল্লিশ মাইল দূরে একটি গন্তব্যে যাচ্ছে। ট্রেন যে ধীরগতির হয়?",Option 1,লাল,সবুজ,"এখানে, ইয়ানের ট্রেনের গতিবেগ অ্যাভেরির ট্রেনের চেয়ে কম। যেহেতু ইয়ানের ট্রেনের গতি কম, তাই তার ট্রেনটি ধীরগতির হবে।

উত্তর: উত্তর ১"
72,একটি সেডানের ওজন ২৫০০ কেজি এবং একটি আবর্জনা ট্রাক যার ওজন ১০০০ কেজি ট্রাফিক লাইটের আলো সবুজ হয়ে গেলে উভয় গাড়ির বেগ প্রতি ঘণ্টায় ৫০ মাইল পর্যন্ত পৌঁছায়। কোন গাড়ি রেস জিতবে?,Option 2,সেডান,আবর্জনার ট্রাক,"এখানে রেস জেতার ক্ষেত্রে গাড়ির ওজনের কোনো প্রভাব নেই। যেহেতু উভয় গাড়ি একই সময়ে যাত্রা শুরু করে এবং একই গতিতে (ঘণ্টায় ৫০ মাইল) চলে, তাই কোনো গাড়িই অন্যটির আগে গন্তব্য পৌঁছাবে না। এক্ষেত্রে, উত্তর হবে কোনটিই নয়, তবে যেহেতু প্রদত্ত সম্ভাব্য উত্তরগুলোতে এই অপশন নেই, তাই সবচেয়ে যুক্তিযুক্ত উত্তর নির্বাচন করতে হবে। যেহেতু প্রশ্নটিতে কোনো নির্দিষ্ট দূরত্বের কথা বলা হয়নি, তাই ধরে নিতে হবে যে দুটি গাড়িই সমান দূরত্ব অতিক্রম করবে।

উত্তর: উত্তর ১"
299,একটি বোলিং বলের ভর ১০ পাউন্ড এবং একটি বেসবলের ওজন ৫ পাউন্ড। কোনটির বেশী মাধ্যাকর্ষণ আছে?,Option 2,বেসবল,বোলিং বল,"আমরা জানি, মাধ্যাকর্ষণ বল ভরের উপর নির্ভর করে। যে বস্তুর ভর বেশি, তার উপর মাধ্যাকর্ষণ বলও বেশি হবে। যেহেতু বোলিং বলের ভর ১০ পাউন্ড এবং বেসবলের ভর ৫ পাউন্ড, তাই বোলিং বলের ভর বেশি। সুতরাং, বোলিং বলের মাধ্যাকর্ষণ বেশি।

উত্তর: উত্তর ২"
24,৬৭৮০৯০ থেকে  ৯৮৭৬৫৫ সংখ্যাটি?,Option 2,ছোট,বড়,"৬৭৮০৯০ সংখ্যাটি ৯৮৭৬৫৫ থেকে ছোট।

উত্তর: উত্তর ১"
272,"ময়লার উপর একটি ঘূর্ণায়মান মার্বেল বালির তুলনায় ৫ নিউটন প্রতিরোধ ক্ষমতা তৈরি করে, বালির উপর এটি ৭৩ নিউটন প্রতিরোধের সৃষ্টি করে। মার্বেল কোথায় বেশি যেতে পারবে?",Option 1,বালি,ময়লা,"এখানে মার্বেলের উপর প্রযুক্ত প্রতিরোধ বলের কথা বলা হয়েছে। ময়লার উপর মার্বেলের প্রতিরোধ ক্ষমতা ৫ নিউটন এবং বালির উপর ৭৩ নিউটন। যেহেতু ময়লার উপর প্রতিরোধ ক্ষমতা কম, তাই মার্বেল ময়লার উপর বেশি দূরত্ব অতিক্রম করতে পারবে।

উত্তর: উত্তর ২"
85,টিমের রিংটি মাঠে ৪.৫ সেন্টিমিটার এবং তার মেঝেতে ১.২ সেন্টিমিটার গড়িয়ে যায়। টিমের _____ বেশী মসৃণ।,Option 2,মেঝে,মাঠ,"এখানে সমস্যাটি হলো, টিমের রিংটি মাঠে ৪.৫ সেন্টিমিটার এবং মেঝেতে ১.২ সেন্টিমিটার গড়িয়ে যায়। এর মানে হলো, মেঝেতে রিংটি কম দূরত্ব অতিক্রম করে। কোনো স্থানে রিং কম দূরত্ব অতিক্রম করার অর্থ হলো সেই স্থানটি বেশি মসৃণ। যেহেতু মেঝেতে রিংটি কম গড়িয়েছে, তাই মেঝে বেশি মসৃণ।

উত্তর: উত্তর ১"
282,"ডায়ানা এবং ডেভ একই স্টেশনে ওঠার পর একই ট্রেনে চড়েছেন। যদি ডায়ানা ১০ মিনিটের পরে ট্রেন থেকে নেমে যায় এবং ডেভ ১৫ মিনিটের জন্য ভ্রমণ করে এবং তারপরে নেমে যায়, তাহলে কে কম দূরত্ব ভ্রমণ করেছিল?",Option 1,ডায়ানা,ডেভ।,"যেহেতু ডায়ানা ১০ মিনিট ভ্রমণ করেছে এবং ডেভ ১৫ মিনিট, তাই ডায়ানার থেকে ডেভ বেশি সময় ভ্রমণ করেছে। যেহেতু তারা একই ট্রেনে ভ্রমণ করেছে, তাই ডেভ বেশি দূরত্ব অতিক্রম করেছে। সুতরাং, ডায়ানা কম দূরত্ব ভ্রমণ করেছে।

উত্তর: উত্তর ১"
4,পৃথিবীর দ্রুততম স্থল প্রাণী চিতা একটি খরগোশের বিরুদ্ধে ১০০ মিটার দৌড় করছিল। এই দৌড়ে কে জিতবে?,Option 1,চিতা ,খরগোশ,"চিতা দ্রুততম স্থল প্রাণী হওয়ায়, ১০০ মিটার দৌড়ে তার জেতার সম্ভাবনাই বেশি।

উত্তর: উত্তর ১"
149,"টেড পার্কে তার বাইক চালাচ্ছিলেন। যখন তিনি সিমেন্টের পথে ছিলেন, তিনি ২৮ মিনিটে পার্কের চারপাশে জিপ করতে সক্ষম হন এবং ঘাসের উপর তিনি ১৭ মিনিট সময় নেন। বাইকটি বেশি গরম হয়ে যাবে কোথায়?",Option 1,সিমেন্ট পথ,ঘাস,"এখানে সমস্যাটি হলো বাইকটি কোথায় বেশি গরম হবে তা নির্ণয় করা। আমরা জানি, সিমেন্টের রাস্তায় ২৮ মিনিট এবং ঘাসের রাস্তায় ১৭ মিনিট বাইক চালালে, কোন রাস্তায় বাইকের ইঞ্জিন বেশি সময় ধরে কাজ করবে এবং গরম হবে। যেহেতু সিমেন্টের রাস্তায় বাইকটি বেশি সময় ধরে চলেছে, তাই সেখানে বাইক বেশি গরম হওয়ার সম্ভাবনা।

উত্তর: উত্তর ১"
127,"যদি একটি গাড়ি এবং একটি পিকআপ উভয়ই ৬০ মাইল বেগে ভ্রমণ করে, কিন্তু গাড়িটি ১.৩ ঘন্টা পরে থামে যেখানে পিকআপটি ১৮৬ মিনিট পরে থামে, কোনটি কম দূরত্ব অতিক্রম করেছে?",Option 1,গাড়ী,পিকআপ,"এখানে, গাড়ি এবং পিকআপ উভয়ের বেগ সমান। দূরত্ব অতিক্রম করার ক্ষেত্রে, যে কম সময় ধরে চলবে সে কম দূরত্ব অতিক্রম করবে।

গাড়ি থামে ১.৩ ঘন্টা পর।
পিকআপ থামে ১৮৬ মিনিট পর = ১৮৬/৬০ ঘন্টা = ৩.১ ঘন্টা।

যেহেতু ১.৩ < ৩.১, তাই গাড়ি কম সময় ধরে চলেছে।

অতএব, গাড়ি কম দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ১"
98,"একজন ভলিবল খেলোয়াড় জিমের মেঝেতে ৪০ মিটার লাফ দিয়েছিলেন, কিন্তু সাগরের তীরে বালিতে ২২ মিটার লাফ দিয়েছিলেন। কারণ এটি ছিল?",Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"এখানে সমস্যাটি হলো একজন ভলিবল খেলোয়াড় জিমের মেঝেতে বেশি লাফ দিতে পারার তুলনায় বালিতে কম লাফ দিয়েছেন। এর কারণ হলো বালিতে লাফানোর সময় বেশি বাঁধার (resistance) সম্মুখীন হতে হয়। বালির ওপরিতল নরম হওয়ার কারণে পায়ের শক্তি শোষিত হয়, ফলে লাফের দূরত্ব কমে যায়। অন্যদিকে, জিমের মেঝেতে কঠিন হওয়ার কারণে কম বাধা পাওয়া যায় এবং বেশি দূরত্ব পর্যন্ত লাফানো যায়। তাই, বালি বেশি প্রতিরোধী।

উত্তর: উত্তর ১"
267,"কেট সিনেমায় আছে এবং ঘটনাক্রমে তার কাপ মেঝেতে ফেলে দেয়। কাপটি কংক্রিটের মেঝে দিয়ে ৩ সেকেন্ডের মধ্যে গড়িয়ে যায় যা ২৫ সেন্টিমিটার দীর্ঘ, কিন্তু এটি কার্পেটেড মেঝেতে আঘাত করার পরে ৩ সেকেন্ড সেকেন্ডে ০.১৮ মিটার যায়। কাপটি কংক্রিটের মেঝেতে দ্রুত ছিল কারণ কংক্রিটের মেঝে ছিল?",Option 2,বেশী ঘর্ষণ,কম ঘর্ষণ।,"এখানে কাপের বেগ এবং অতিক্রান্ত দূরত্ব থেকে বোঝা যায় যে কংক্রিটের মেঝেতে কাপটি দ্রুত চলেছে। এর কারণ কংক্রিটের মেঝেতে ঘর্ষণ কম। ঘর্ষণ কম থাকার কারণে কাপটি দ্রুত এবং বেশি দূরত্ব অতিক্রম করতে পারে।

উত্তর: উত্তর ২"
384,টড সোমবার তার গাড়িতে ওঠে এবং ৪ ঘন্টা গাড়ি চালায়। তিনি মঙ্গলবার একই জিনিস করেন কিন্তু সেদিন ৩ ঘন্টা পরে থামেন। কোন দিন সে কম দূর যাবে?,Option 2,সোমবার,মঙ্গলবার,"টড সোমবার ৪ ঘণ্টা এবং মঙ্গলবার ৩ ঘণ্টা গাড়ি চালায়। যেহেতু মঙ্গলবার সে কম সময় ধরে গাড়ি চালায়, তাই মঙ্গলবারই সে কম দূরত্ব অতিক্রম করবে।

উত্তর: উত্তর ২"
66,এফ-১৬ এর ওজন সাধারণত ৯০৩৪ কেজি এবং জাম্বো জেটের ওজন ৪৩৯৯৮৭ কেজি। তাই এফ-১৬ ছিল?,Option 2,ধীর গতিশীল,দ্রুত গতিশীল,"এখানে ওজন সংক্রান্ত তথ্য দেওয়া আছে, গতি সংক্রান্ত কোনো তথ্য নেই। তাই এই তথ্য থেকে কোনো বিমানের গতি সম্পর্কে মন্তব্য করা সম্ভব নয়।

উত্তর: উত্তর ২"
33,এক টুকরো চুলের ব্যাস ০.০৪ মি.মি. যেখানে একটি দড়ির ব্যাস ৯ মি.মি. তাই চুল?,Option 2,শক্তিশালী,দুর্বল,"চুলের ব্যাস দড়ির তুলনায় অনেক কম। তাই চুল দড়ির চেয়ে দুর্বল হবে।

উত্তর: উত্তর ২"
261,জেসন লক্ষ্য করেছেন যে তার এটিভি বরফের উপর ২৯.২০৪৪ মাইল/ঘন্টা গতিতে এবং বালিতে ৩৪ কিমি/ঘন্টা গতিতে চলে। বরফের চেয়ে বালি_____?,Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"এখানে সমস্যাটি হলো, জেসনের এটিভি বরফের উপর ২৯.২০৪৪ মাইল/ঘন্টা এবং বালিতে ৩৪ কিমি/ঘন্টা গতিতে চলে। আমাদের বের করতে হবে বরফের চেয়ে বালি বেশি প্রতিরোধী নাকি কম প্রতিরোধী।

যেহেতু বালিতে এটিভির গতি কম, তাই বালি বেশি প্রতিরোধী। অন্যভাবে বলা যায়, বালিতে চলতে এটিভিকে বেশি বাঁধার সম্মুখীন হতে হয়।

অতএব, সঠিক উত্তর হলো:
**উত্তর: উত্তর ১**"
41,আজ টিফিনে আমি কেক নিয়ে গিয়েছিলাম। আমার দুই বন্ধু আয়ুষ ও সাবানা আমার কেকের যথাক্রমে ১/৩ অংশ ও ২/৫ অংশ খেল। কেকের বাকি অংশটা আমি খেলাম। কে বেশি কেক খেল? ,Option 1,সাবানা,আয়ুষ,"কেকের মোট অংশ ১।
আয়ুষ খেল = ১/৩ অংশ।
সাবানা খেল = ২/৫ অংশ।
আমি খেলাম = ১ - (১/৩ + ২/৫) = ১ - (৫/১৫ + ৬/১৫) = ১ - ১১/১৫ = ৪/১৫ অংশ।

এখন দেখতে হবে কে বেশি খেল। আমরা ভগ্নাংশগুলোকে তুলনা করি:
আয়ুষ = ১/৩ = ৫/১৫
সাবানা = ২/৫ = ৬/১৫
আমি = ৪/১৫

দেখা যাচ্ছে সাবানা বেশি কেক খেয়েছে (৬/১৫ অংশ)।

উত্তর: উত্তর ১"
143,টমি তার বড় ভাইকে পুলের দিকে নিয়ে গেল। টমি ১৭ মি/সেকেন্ড বেগে ডাইভ করতে পারে এবং তার ভাই ৩৯ মি/সেকেন্ড বেগে ডাইভ করতে পারে। কে আগে ডাইভ শেষ করবে?,Option 2,টমি,তার ভাই,"এখানে প্রশ্নটি হলো কে আগে ডাইভ শেষ করবে। যেহেতু টমির ভাইয়ের ডাইভের বেগ বেশি, তাই সে আগে ডাইভ শেষ করবে।

উত্তর: উত্তর ২"
60,"শেরি তার বলকে দুই লেনের নিচে নিয়ে যায়। বলটি ১৫ সেকেন্ডে লাল লেনকে ঢেকে দেয়, কিন্তু ২০ সেকেন্ডে সবুজ লেনকে কভার করে। উভয় লেন একই দৈর্ঘ্যের। সবুজ গলিতে বল ধীরগতির হয় বলে?",Option 1,বেশী ঘর্ষণ,কম ঘর্ষণ,"এখানে সমস্যাটি হলো, শেরি যখন একটি বলকে দুটি ভিন্ন লেনে গড়িয়ে দেয়, তখন দেখা যায় যে বলটি লাল লেন পার হতে ১৫ সেকেন্ড সময় নেয়, যেখানে সবুজ লেন পার হতে ২০ সেকেন্ড সময় নেয়। দুটি লেনের দৈর্ঘ্য সমান হওয়া সত্ত্বেও সবুজ লেনে বেশি সময় লাগছে, কারণ সেখানে বলটির গতি কমে যাচ্ছে। গতির এই হ্রাসের কারণ হল ঘর্ষণ। যদি ঘর্ষণ বেশি হয়, তবে বলের গতি কম হবে এবং গন্তব্যে পৌঁছাতে বেশি সময় লাগবে। যেহেতু সবুজ লেনে বেশি সময় লাগছে, তাই সেই লেনে ঘর্ষণ বেশি।

উত্তর: উত্তর ১"
