Q No.,Question,Answer,Model Response
607,একটি বর্গাকার ক্ষেত্রের এক বাহুর দৈর্ঘ্য ৩০০ মিটার এবং বাইরে চারদিকে ৪ মিটার চওড়া একটি রাস্তা আছে। রাস্তাটির ক্ষেত্রফল কত ?,৪৮৬৪,"আসুন ধাপে ধাপে সমস্যার সমাধান করি।

প্রথমে, আমাদের বর্গাকার ক্ষেত্রের মোট ক্ষেত্রফল গণনা করতে হবে, যার এক বাহুর দৈর্ঘ্য ৩০০ মিটার। বর্গাকার ক্ষেত্রের ক্ষেত্রফল হল:

ক্ষেত্রফল = বাহু × বাহু = ৩০০ × ৩০০ = ৯০,০০০ বর্গ মিটার

এরপর, আমাদের বাইরের রাস্তাটি বিবেচনা করতে হবে। রাস্তাটির চওড়া ৪ মিটার। এর মানে হল যে বর্গাকার ক্ষেত্রের প্রতিটি বাহুর সাথে ৪ মিটার যোগ করতে হবে, যাতে রাস্তাটির প্রস্থ অন্তর্ভুক্ত হয়।

নতুন বাহুর দৈর্ঘ্য = ৩০০ + ৪ + ৪ = ৩০�"
101,রাজদীপের বাবা তাদের পেয়ারা বাগান থেকে ১২৫টি পেয়ারা প্রতিটি ২ টাকা দামে বারুইপুর বাজারে বিক্রি করলেন। তিনি যে টাকা পেলেন তা দিয়ে প্রতিটি ৫ টাকা দামের ২টি পেন ও প্রতিটি ২০ টাকা দামের ২টি খাতা কিনলেন। বাকি টাকা তাদের দুই ভাই-বোনকে মিষ্টি খাওয়ার জন্য সমান ভাগে ভাগ করে দিলেন। রাজদীপ কত টাকা পেল দেখি।,১০০,"রাজদীপের বাবা 125টি পেয়ারা প্রতিটি ২ টাকা দামে বিক্রি করেছেন, তাই তার মোট আয় ছিল:

125 * 2 = 250 টাকা

তিনি প্রতিটি ৫ টাকা দামের ২টি পেন এবং প্রতিটি ২০ টাকা দামের ২টি খাতা কিনেছেন, তাই তার খরচ ছিল:

(2 * 5) + (2 * 20) = 10 + 40 = 50 টাকা

তার মানে তার কাছে 250 - 50 = 200 টাকা বাকি ছিল।

তিনি এই টাকাটা তার দুই ভাই-বোনকে সমান ভাগে ভাগ করে দিয়েছেন, তাই রাজদীপ 200 / 2 = 100 টাকা পেয়েছে।

উত্তর: 100"
30,আলতাফ সাহেবের মাসিক বেতন ৯৮৭০ টাকা। প্রতি মাসে তিনি ৩৮০০ টাকা বাসা ভাড়া বাবদ এবং ৫৬৫০ টাকা পরিবারের প্রয়োজন বাবদ খরচ করেন। অবশিষ্ট টাকা তিনি একটি ব্যাংকে জমা রাখেন। তিনি বছরে কত টাকা ব্যাংকে জমা রাখেন?,৫০৪০,"আলতাফ সাহেবের মাসিক বেতন ৯৮৭০ টাকা। তিনি প্রতি মাসে ৩৮০০ টাকা বাসা ভাড়া বাবদ এবং ৫৬৫০ টাকা পরিবারের প্রয়োজন বাবদ খরচ করেন। তাই, তার মাসিক খরচ হল:

৩৮০০ + ৫৬৫০ = ৯৪৫০ টাকা

প্রতি মাসে তার বাকি থাকে:

৯৮৭০ - ৯৪৫০ = ৪২০ টাকা

এখন, এক বছরে ১২ মাস থাকে। তাই, আলতাফ সাহেব এক বছরে ব্যাংকে জমা রাখেন:

৪২০ x ১২ = ৫০৪০ টাকা

উত্তর: 5040"
399,২৫ লিটার ৫০ লিটারের কত %?,১২.৫০,"২৫ লিটার ৫০ লিটারের কত % তা খুঁজে বের করার জন্য, আমরা ২৫ লিটারকে ৫০ লিটার দ্বারা ভাগ করে এবং তারপর ১০০ দ্বারা গুণ করে শতাংশ হিসাব করি।

প্রথমে, ২৫ লিটারকে ৫০ লিটার দ্বারা ভাগ করা যাক:
২৫ ÷ ৫০ = ০.৫

এখন, শতাংশ পেতে আমরা ১০০ দ্বারা গুণ করি:
০.৫ × ১০০ = ৫০%

সুতরাং, ২৫ লিটার ৫০ লিটারের ৫০%।

উত্তর: ৫০%"
206,১২ লিটার জল ৭টি বোতলে সমান ভাগে ভাগ করে প্রতিটি ভাগের মাপ দেখি।,১.৭১,"প্রথমে, আমাদের প্রতিটি ভাগের মাপ খুঁজে বের করতে হবে। আমরা ১২ লিটার জলকে ৭টি বোতলে সমান ভাগে ভাগ করছি। 

সুতরাং, প্রতিটি ভাগের মাপ হবে = ১২ লিটার / ৭টি বোতল = ১.৭১৪ লিটার (প্রায়)।

উত্তর: 1.71"
585,"একটি চৌবাচ্চার দৈর্ঘ্য ৩ মিটার, প্রস্থ ২ মিটার ও উচ্চতা ৪ মিটার। এতে কত কিলোগ্রাম বিশুদ্ধ পানি ধরবে ?",২৪০০০,"চৌবাচ্চার আয়তন বের করতে হবে। একটি আয়তাকার চৌবাচ্চার আয়তন সূত্র দ্বারা দেওয়া হয়:

আয়তন = দৈর্ঘ্য × প্রস্থ × উচ্চতা

প্রদত্ত মানগুলি প্লাগ করা:

আয়তন = ৩ মিটার × ২ মিটার × ৪ মিটার
আয়তন = ২৪ ঘনমিটার

যেহেতু ১ ঘনমিটার পানির ওজন প্রায় ১০০০ কিলোগ্রাম, তাই চৌবাচ্চায় ধারণ করা পানির মোট ওজন হবে:

ওজন = ২৪ ঘনমিটার × ১০০০ কিলোগ্রাম/ঘনমিটার
ওজন = ২৪,০০০ কিলোগ্রাম

উত্তর: 24000"
434,"সবুজ, ডালিম ও লিংকন তিন ভাই। তাদের পিতা ৬৩০০ টাকা তাদের মধ্যে ভাগ করে দিলেন। এতে সবুজ ডালিমের ৩/৫ অংশ এবং ডালিম লিংকনের দ্বিগুণ টাকা পায়। ডালিমের টাকার পরিমাণ বের কর।",৩০০০,"ধরা যাক লিংকনের টাকার পরিমাণ x টাকা।

যেহেতু ডালিম লিংকনের দ্বিগুণ টাকা পায়, ডালিমের টাকার পরিমাণ 2x টাকা।

আর যেহেতু সবুজ ডালিমের ৩/৫ অংশ পায়, সবুজের টাকার পরিমাণ (৩/৫) * 2x = ৬/৫x টাকা।

তাদের পিতা তাদের মধ্যে মোট ৬৩০০ টাকা ভাগ করে দিলেন, তাই আমরা একটি সমীকরণ লিখতে পারি:

x + 2x + ৬/৫x = ৬৩০০

মত পদ একত্রিত করুন:

(১ + ২ + ৬/৫)x = ৬৩০০

১৩/৫x = ৬৩০০

উভয় পক্ষকে ৫/১৩ দ্বারা গুণ করুন:

x = (৫/১৩) * ৬৩০০
x = ২৪২৩০৯/১৩
x = ২৪২৩০৯ / ১�"
398,শ্যামল চাকমা একটি ব্যাংক থেকে ৪৫০০ টাকা ঋণ নিলেন। বার্ষিক ৮% মুনাফা আসলের উপর ধার্য করা হলো । কত বছর পর মোট মুনাফার পরিমাণ ২৫২০ টাকা হবে?,৭,"একটি ব্যাংক থেকে শ্যামল চাকমা ৪৫০০ টাকা ঋণ নিয়েছেন। বার্ষিক ৮% মুনাফা আসলের উপর ধার্য করা হয়েছে। কত বছর পর মোট মুনাফার পরিমাণ ২৫২০ টাকা হবে তা আমাদের খুঁজে বের করতে হবে।

সুদের হার ৮% এবং আসল পরিমাণ ৪৫০০ টাকা। মোট মুনাফার পরিমাণ ২৫২০ টাকা হওয়ার জন্য কত বছর সময় লাগবে তা জানতে, আমরা সুদের সূত্রটি ব্যবহার করি:

মুনাফা (সুদ) = (আসল * সুদের হার * সময়) / 100

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:

২৫২০ = (৪৫০০ * ৮ * স�"
362,"এক মিটার তারের ওজন ৪০০ গ্রাম। একটি তারের দৈর্ঘ্য ২.৪ মিটার হলে
সম্পূর্ণ তারের ওজন কত গ্রাম?",৯৬০,"প্রথমে, আমাদের প্রতি মিটার তারের ওজন খুঁজে বের করতে হবে। যেহেতু ১ মিটার তারের ওজন ৪০০ গ্রাম, তাই আমরা এটিকে নিম্নরূপ গণনা করতে পারি:

প্রতি মিটার তারের ওজন = ৪০০ গ্রাম

এখন, আমাদের একটি তারের দৈর্ঘ্য ২.৪ মিটার হিসাবে দেওয়া হয়েছে। সম্পূর্ণ তারের ওজন খুঁজে বের করার জন্য, আমরা নিম্নলিখিত গণনা করতে পারি:

সম্পূর্ণ তারের ওজন = প্রতি মিটার তারের ওজন * তারের দৈর্ঘ্য
= ৪০০ গ্রাম/মিটার * ২.৪ মিটার
= ৯৬০ গ্রাম

অতএব, সম্পূর্ণ তারের ওজন ৯৬০ গ্রাম"
552,"বার্ষিক মুনাফা শতকরা ১০ টাকা থেকে কমে ৮ টাকা হলে, ৩০০০ টাকার ৩ বছরের মুনাফা কত কম হবে ?",১৮০,"প্রথমে, আসুন সমস্যাটি বুঝতে পারি। আমাদেরকে ৩০০০ টাকার ৩ বছরের মুনাফা খুঁজে বের করতে বলা হয়েছে যখন বার্ষিক মুনাফা শতকরা হার ১০% থেকে কমে ৮% হয়ে যায়। 

আমরা জানি যে সাধারণ সুদের সূত্র হল: 
\[ A = P(1 + rt) \]
যেখানে:
- \( A \) হল মোট পরিমাণ (মূল + সুদ),
- \( P \) হল মূল পরিমাণ,
- \( r \) হল বার্ষিক সুদের হার (দশমিক আকারে),
- \( t \) হল সময় (বছরে)।

যখন সুদের হার ১০% হয়, তখন ৩০০০ টাকার ৩ বছরের মুনাফা হবে:
\[ A_{10\%} = 3000(1 + 0.10 \times 3) \]
\[ A_{10\%} = 3000(1 + 0.30) \]
\[ A_{10\%"
239,৫০ ও ১০০ -এর মধ্যবর্তী দু-জোড়া সংখ্যা খুঁজি যাদের গ.সা.গু ১৬ এবং যোগফল ১৪৪ মধ্যে বড় সংখ্যাটি কত?,৮০,"একটি দুই-সংখ্যার সংখ্যা হতে দিন $10a+b$, যেখানে $a$ এবং $b$ হল সংখ্যা, $a$ হল দশের সংখ্যা এবং $b$ হল একক সংখ্যা। যেহেতু সংখ্যাটি 50 এবং 100 এর মধ্যে, তাই আমাদের আছে $5 \leq a \leq 9$।

দুই সংখ্যার যোগফল হল $10a+b+10a+b=20a+2b=2(10a+b)$, এবং এটি 144 এর সমান হওয়া উচিত। অতএব, $$2(10a+b)=144 \Rightarrow 10a+b=72.$$অন্যদিকে, দুটি সংখ্যার GCD হল 16। এর মানে হল যে দুটি সংখ্যা 16 দ্বারা বিভাজ্য। যেহেতু 16 একটি জোড় সংখ্যা, তাই দুটি সংখ্যার একক সংখ্যা অবশ্যই জোড় হতে হবে, তাই"
188,আমাদেও চ্যাটার্জি পাড়ার লাইব্রেরিতে ২১০০ টি গল্পের বই আছে। যত গল্পের বই আছে তার ৩০% গল্পের বই আরও কেনা হলো। হিসাব করে দেখি আরও কতগুলি বই কেনা হলো .,৬৩০,"আসুন ধাপে ধাপে সমস্যার সমাধান করি।

প্রথমে, আমাদের লাইব্রেরিতে আসলে কতগুলি গল্পের বই আছে তা খুঁজে বের করতে হবে। সমস্যাটি বলে যে ২১০০ টি গল্পের বই আছে।

এরপর, আমাদের খুঁজে বের করতে হবে আরও কতগুলি বই কেনা হয়েছে। সমস্যাটি বলে যে যত গল্পের বই আছে তার ৩০% গল্পের বই আরও কেনা হয়েছে।

সুতরাং, আর�! কতগুলি বই কেনা হয়েছে তা জানতে, আমরা মোট বইয়ের সংখ্যাকে ৩০% দ্বারা গুণ করতে পারি:

৩০% হল ৩০/১০০ বা ০.৩ এর সমান। তাই, আরও �"
598,"একটি ঘরের ৩ টি দরজা এবং ৬টি জানালা আছে। প্রত্যেকটি দরজা ২ মিটার লম্বা এবং ১.২৫ মিটার চওড়া, প্রত্যেক জানালা ১.২৫ মিটার লম্বা এবং ১ মিটার চওড়া। ঐ ঘরের দরজা জানালা তৈরি করতে ৫ মিটার লম্বা ও ০.৬০ মিটার চওড়া কয়টি তক্তার প্রয়োজন ?",৫,"প্রথমে, আসুন প্রতিটি দরজার ক্ষেত্রফল গণনা করি:

প্রতিটি দরজার ক্ষেত্রফল = উচ্চতা * প্রস্থ
= 2 মিটার * 1.25 মিটার
= 2.5 বর্গ মিটার

যেহেতু 3টি দরজা আছে, সমস্ত দরজার মোট ক্ষেত্রফল হল:

সমস্ত দরজার মোট ক্ষেত্রফল = 3 * 2.5 বর্গ মিটার
= 7.5 বর্গ মিটার

এরপর, আসুন প্রতিটি জানালার ক্ষেত্রফল গণনা করি:

প্রতিটি জানালার ক্ষেত্রফল = উচ্চতা * প্রস্থ
= 1.25 মিটার * 1 মিটার
= 1.25 বর্গ মিটার

যেহেতু 6টি জানালা আছে, সমস্ত জানালার মোট ক্ষেত্রফল হল:

সমস্ত জানালার মো"
578,"একই হার মুনাফায় কোনো মূলধনের এক বছরান্তে চক্্রবৃদ্ধি মূলধন ৬৫০০ টাকা ও দুই বছরান্তে চক্রবৃদ্ধি মূলধন ৬৫৭০ টাকা হলে, মূলধন কত ?",৬২৫০,"ধরা যাক প্রাথমিক মূলধন P এবং বার্ষিক সুদের হার r। 

এক বছর পর চক্রবৃদ্ধি মূলধন হল P(1 + r), এবং আমাদের দেওয়া হয়েছে যে এটি 6500 এর সমান, তাই:

P(1 + r) = 6500 ... (1)

দুই বছর পর চক্রবৃদ্ধি মূলধন হল P(1 + r)^2, এবং আমাদের দেওয়া হয়েছে যে এটি 6570 এর সমান, তাই:

P(1 + r)^2 = 6570 ... (2)

এখন, আমরা (2) কে (1) দ্বারা ভাগ করতে পারি:

(1 + r) = 6570 / 6500
(1 + r) = 1.01538 (প্রায়)

এখন, r এর জন্য সমাধান করা যাক:

r = 1.01538 - 1
r = 0.01538

এখন যেহেতু আমরা সুদের হার r জানি, আমরা (1) ব্যবহার করে P এর জন্য সমাধান"
542,"রমিজ সাহেব ব্যাংকে ৫০০০ টাকা জমা রাখলেন এবং ঠিক করলেন যে, আগামী ৬ বছর তিনি ব্যাংক থেকে টাকা উঠাবেন না। ব্যাংকের বার্ষিক মুনাফা ১০% হলে, ৬ বছর পর মুনাফা-আসল কত হবে ?",৮০০০,"আসুন ধাপে ধাপে এই সমস্যাটি সমাধান করি।

রমিজ সাহেব ৫০০০ টাকা জমা রাখলেন। ব্যাংকের বার্ষিক মুনাফা ১০%।

এখন, কয়েক বছর পরে টাকার পরিমাণ খুঁজে বের করার জন্য আমাদের চক্রবৃদ্ধি সুদের সূত্রটি ব্যবহার করতে হবে। চক্রবৃদ্ধি সুদের সূত্র হল:

A = P(1 + r/n)^(nt)

যেখানে,
A = n বছর পরের পরিমাণ
P = মূল পরিমাণ (৫০০০ টাকা)
r = বার্ষিক সুদের হার (১০% = ০.১০)
n = বছরে কতবার সুদ চক্রবৃদ্ধি করা হয় (যেহেতু এটি বার্ষিক, তাই n = ১)
t = সময়কাল (৬ বছর)

এখন, আমরা এই মা�"
559,বার্ষিক মুনাফা ৮% থেকে বেড়ে ১০% হওয়ায় তিশা মারমার আয় ৪ বছরে ১২৮ টাকা বেড়ে গেল। তাঁর মূলধন কত ছিল ?,১৬০০,"ধরা যাক তিশা মারমার মূলধন হল x টাকা।

প্রথমে, আমাদের মূলধনের উপর বার্ষিক মুনাফা ৮% হিসেবে গণনা করতে হবে।

বার্ষিক মুনাফা ৮% হলে, ৪ বছরে মুনাফা হবে:
(৮/১০০) * x * ৪ = ০.৩২x

এরপর, আমাদের মূলধনের উপর বার্ষিক মুনাফা ১০% হিসেবে গণনা করতে হবে।

বার্ষিক মুনাফা ১০% হলে, ৪ বছরে মুনাফা হবে:
(১০/১০০) * x * ৪ = ০.৪x

এখন, আমাদের দেওয়া হয়েছে যে মুনাফা ৮% থেকে ১০% বৃদ্ধির কারণে ৪ বছরে ১২৮ টাকা বেড়েছে। এর মানে হল:
০.৪x - ০.৩২x = ১২৮

সরলী"
321,"তানভিরের খামারে ৫০ টি ষাড় ও ৬০ টি গাভী আছে। প্রতিটি গাভী যদি বছরে ২ টা বাছুর জন্ম দেয়, তবে এক বছর পর তানভিরের খামারে মোট কয়টা পশু থাকবে?",২৩০,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে গাভীর সংখ্যা এবং প্রতিটি গাভী যে সংখ্যক বাছুরের জন্ম দেয় তা বিবেচনা করতে হবে।

ধরা যাক তানভিরের খামারে ৫০টি ষাড় ও ৬০টি গাভী আছে। প্রতিটি গাভী বছরে ২টি বাছুরের জন্ম দেয়।

এক বছর পর, গাভীর সংখ্যা বাড়বে না, কিন্তু বছরে ২টি বাছুরের জন্ম দেওয়ার কারণে বাছুরের সংখ্যা বৃদ্ধি পাবে। সুতরাং, ৬০টি গাভী থেকে ৬০ * ২ = ১২০টি বাছুরের.Hosting হবে।

এখন, আমরা ষাড়, গাভী এবং বাছুরের সংখ্যা যোগ করে মোট"
378,"একটি বাক্সের ৩০টি কমলার মধ্যে আমরা ৩টির ওজন মেপে পেলাম যথাক্রমে ২৩৫ গ্রাম, ১২০ গ্রাম এবং ৩৬৫ গ্রাম । গড় ওজনের ভিত্তিতে ৩০টি কমলার মোট ওজন (কেজিতে) নির্ণয় কর।",৭.২০,"ধাপ 1: প্রথমে, আমরা 3টি কমলার ওজন যোগ করে মোট ওজন খুঁজে পাব। মোট_ওজন = 235 + 120 + 365 = 720 গ্রাম।

ধাপ 2: তারপর, আমরা কমলার সংখ্যা দিয়ে মোট ওজনকে ভাগ করে গড় ওজন বের করব। গড়_ওজন = মোট_ওজন / 3 = 720 / 3 = 240 গ্রাম।

ধাপ 3: এখন, আমরা প্রতি কমলার গড় ওজন দ্বারা মোট কমলার সংখ্যাকে গুণ করে গড় ওজনের উপর ভিত্তি করে 30টি কমলার মোট ওজন গণনা করব। মোট_ওজন_30টি_কমলা = গড়_ওজন * 30 = 240 * 30 = 7200 গ্রাম।

ধাপ 4: অবশেষে, আমরা কেজিতে মোট ওজন রূপান্তর করব। ম�"
346,একটি বর্গাকার মাঠের এক পাশের দৈর্ঘ্য ৫/২ কি.মি.। মাঠের ক্ষেত্রফল নির্ণয় কর।,২৫/৪,"একটি বর্গাকার মাঠের ক্ষেত্রফল বের করার জন্য, আমাদের বর্গাকার মাঠের এক পাশের দৈর্ঘ্য জানতে হবে। প্রদত্ত তথ্য অনুযায়ী, এক পাশের দৈর্ঘ্য ৫/২ কি.মি.।

একটি বর্গাকার মাঠের ক্ষেত্রফল সূত্র ব্যবহার করে গণনা করা যায়: ক্ষেত্রফল = পাশের দৈর্ঘ্য * পাশের দৈর্ঘ্য।

প্রদত্ত মান প্রতিস্থাপন করে, আমরা পাই:
ক্ষেত্রফল = (৫/২ কি.মি.) * (৫/২ কি.মি.)
ক্ষেত্রফল = (৫/২) * (৫/২) কি.মি.^2
ক্ষেত্রফল = (৫*৫)/(২*২) কি.মি.^2
ক্ষেত্রফল = ২৫/৪ কি.মি.^2
ক্ষেত্রফল = ৬.২৫ কি.মি"
502,পরশের ১৬ একর জমিতে ২৮ মেট্রিকটন ধান উৎপন্ন হয়েছে। তাঁর প্রতি একর জমিতে কত কেজি ধান উৎপন্ন হয়েছে?,১৭৫০,"পরশের ১৬ একর জমিতে ২৮ মেট্রিকটন ধান উৎপন্ন হয়েছে। আমাদের প্রতি একর জমিতে কত কেজি ধান উৎপন্ন হয়েছে তা খুঁজে বের করতে হবে।

প্রথমে, আমাদের ২৮ মেট্রিকটনকে কেজিতে রূপান্তর করতে হবে। ১ মেট্রিকটন = ১০০০ কেজি। সুতরাং, ২৮ মেট্রিকটন = ২৮ x ১০০০ = ২৮,০০০ কেজি।

এখন, প্রতি একর জমিতে কত কেজি ধান উৎপন্ন হয়েছে তা খুঁজে বের করার জন্য, আমরা মোট ধান (২৮,০০০ কেজি) কে মোট জমির (১৬ একর) সংখ্যা দিয়ে ভাগ করব:

২৮,০০০ কেজি ÷ ১৬ একর ="
389,রুহেল একটি ব্যাংক থেকে ১৮০০ টাকা ঋণ নিয়ে তিন বছর পর ২৩৪০ টাকা ফেরত দিল। বার্ষিক মুনাফার হার  শতকরা কত টাকা ছিল ?,১০,"ধরা যাক বার্ষিক মুনাফার হার শতকরা x%।

প্রাথমিক পরিমাণ = ১৮০০ টাকা
পরিশোধিত পরিমাণ = ২৩৪০ টাকা
সময় = ৩ বছর

সুদের সমীকরণ হল:
পরিশোধিত পরিমাণ = প্রাথমিক পরিমাণ + (প্রাথমিক পরিমাণ * সময় * x / 100)

মানগুলি প্রতিস্থাপন করে, আমরা পাই:
২৩৪০ = ১৮০০ + (১৮০০ * ৩ * x / 100)

সমীকরণ সরলীকরণ করে, আমরা পাই:
২৩৪০ = ১৮০০ + (৫৪ * x)

উভয় দিক থেকে ১৮০০ বিয়োগ করলে পাওয়া যায়:
৫৪০ = ৫৪x

উভয় পক্ষকে ৫৪ দ্বারা ভাগ করলে পাওয়া যায়:
x = ১০

অতএব, বার"
554,"বার্ষিক শতকরা মুনাফা কত টাকা হলে, ১৩০০০ টাকা ৫ বছরে মুনাফা-আসলে দ্বিগুণ হবে ?",১২.৫০,"ধরা যাক, বার্ষিক শতকরা মুনাফা হল r%।

প্রাথমিক মূলধন (পি) = ১৩,০০০ টাকা
সময় (টি) = ৫ বছর

আমরা জানি, মূলধন দ্বিগুণ হওয়ার জন্য সময় হল ৫ বছর। সুতরাং, ৫ বছর পর মূলধন এবং মুনাফার মোট পরিমাণ হল ২৬,০০০ টাকা (যেহেতু মুনাফা-আসলে দ্বিগুণ হয়েছে)।

সুতরাং, মুনাফা (আই) = ২৬,০০০ - ১৩,০০০ = ১৩,০০০ টাকা

সূদের সমীকরণ ব্যবহার করে, আমরা পাই:
আই = (পি * টি * r) / 100

মানগুলি প্রতিস্থাপন করে, আমরা পাই:
13,000 = (13,000 * 5 * r) / 100

সমীকরণটি সরল"
400,১২০ কিলোগ্রামের ২০% কত কিলোগ্রাম?,২৪,"একটি সংখ্যার শতকরা খুঁজে বের করার জন্য, আমাদের সেই সংখ্যাটিকে ১০০ দ্বারা ভাড়া করতে হবে এবং তারপর শতাংশ দ্বারা গুণ করতে হবে।

আসুন ১২০ কিলোগ্রামের ২০% খুঁজে বের করি।

২০% = ২০/১০০ = ০.২

এখন, ১২০ কিলোগ্রামের ২০% খুঁজে পেতে, আমরা ১২০ কে ০.২ দ্বারা গুণ করি:

১২০ * ০.২ = ২৪

সুতরাং, ১২০ কিলোগ্রামের ২০% হল ২৪ কিলোগ্রাম।

উত্তর: 24"
38,ফরিদা এবং ফাতেমার বেতন একত্রে ১৯৯৫০ টাকা । ফরিদা অপেক্ষা ফাতেমা ২৪৫০ টাকা বেশি পায়। ফরিদার বেতন কত ?,৮৭৫০,"আসুন ধাপে ধাপে সমস্যার সমাধান করি।

ধরা যাক, ফরিদার বেতন x টাকা।

যেহেতু ফাতেমার বেতন ফরিদার থেকে ২৪৫০ টাকা বেশি, তাই ফাতেমার বেতন হল x + 2450।

ফরিদা এবং ফাতেমার বেতন একত্রে ১৯৯৫০ টাকা, তাই আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:

x + (x + 2450) = 19950

এখন, আমরা সমীকরণটি সরল করতে পারি:

2x + 2450 = 19950

উভয় দিক থেকে 2450 বিয়োগ করলে পাওয়া যায়:

2x = 19950 - 2450
2x = 17500

উভয় পক্ষকে 2 দ্বারা ভাগ করলে পাওয়া যায়:

x = 17500 / 2
x = 8750

সুতরাং, ফরিদার বেতন 8750 টাকা।

উত্তর: 8750"
95,মা এবং পুত্রের বয়সের সমষ্টি ৬০ বছর। মায়ের বয়স পুত্রের বয়সের ৩ গুণ। তাহলে মায়ের বয়স কত বছর?,৪৫,"মা এবং পুত্রের বয়সের সমষ্টি হল ৬০ বছর। ধরা যাক পুত্রের বয়স x বছর। যেহেতু মায়ের বয়স পুত্রের বয়সের ৩ গুণ, তাই মায়ের বয়স ৩x বছর।

তাদের বয়সের সমষ্টি হল ৬০ বছর, তাই আমরা একটি সমীকরণ লিখতে পারি:

x + 3x = 60

পদের মতো একত্রিত করে, আমরা পাই:

4x = 60

এখন, আমরা x এর সমাধান করতে পারি:

x = 60/4
x = 15

সুতরাং, মায়ের বয়স পুত্রের বয়সের ৩ গুণ, তাই মায়ের বয়স ৩x = ৩(১৫) = ৪৫ বছর।

উত্তর: 45"
577,বার্ষিক শতকরা ১০ টাকা মুনাফায় ৫০০০ টাকার ৩ বছরের সরল মুনাফা ও চক্রবৃদ্ধি মুনাফার পার্থক্য কত হবে ?,১৫৫,"সমস্যাটির সমাধান করতে, আমাদের প্রথমে সরল মুনাফা এবং চক্রবৃদ্ধি মুনাফা গণনা করতে হবে।

সরল মুনাফা সূত্র হল:
সরল মুনাফা = (মূল পরিমাণ * সুদের হার * সময়) / 100

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:
সরল মুনাফা = (5000 * 10 * 3) / 100 = 1500 টাকা

এখন, চক্রবৃদ্ধি মুনাফা গণনা করা যাক। চক্রবৃদ্ধি মুনাফা সূত্র হল:
চক্রবৃদ্ধি মুনাফা = মূল পরিমাণ * (1 + সুদের হার/100)^সময় - মূল পরিমাণ

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:
চক্রবৃদ্ধি মুনাফা = 5000 * (1 +"
238,"কোন ক্ষুদ্রতম সংখ্যা থেকে ৪০০০ বিয়োগ করলে বিয়োগফল ৭, ১১ ও ১৩ দিয়ে বিভাজ্য হবে হিসাব করি।",৫০০১,"প্রথমেই, আসুন 7, 11, এবং 13 এর সর্বনিম্ন সাধারণ গুণিতক (LCM) খুঁজে বের করি। 

7, 11, এবং 13 এর LCM হল 7 × 11 × 13 = 1001।

এখন, আমাদের কাছে সবচেয়ে ছোট সংখ্যা (x) খুঁজে বের করতে হবে যেমন (x - 4000) 1001 দ্বারা বিভাজ্য।

এটি x - 4000 = 1001k হিসাবে উপস্থাপন করা যেতে পারে, যেখানে k একটি পূর্ণসংখ্যা।

x এর সবচেয়ে ছোট মান খুঁজে পেতে, আমরা k = 1 চেষ্টা করতে পারি:

x - 4000 = 1001(1)
x - 4000 = 1001
x = 1001 + 4000
x = 5001

সুতরাং, ক্ষুদ্রতম সংখ্যা যা থেকে 4000 বিয়োগ করলে বিয়োগফল 7, 11, এবং 13 দ্ব"
170,একটি সমবাহু ত্রিভুজের পরিসীমা ১৪.৪ সে.মি..। ঐ সমবাহু ত্রিভুজের ১টি বাহুর দৈর্ঘ্য কত সে.মি.. তা দশমিক সংখ্যায় লিখি।,৪.৮০,"একটি সমবাহু ত্রিভুজের তিনটি বাহু সমান দৈর্ঘ্যের হয়। ধরা যাক একটি বাহুর দৈর্ঘ্য x সে.মি.

যেহেতু ত্রিভুজটি সমবাহু, তাই পরিসীমা হল তিনটি বাহুর দৈর্ঘ্যের সমষ্টি, যা 14.4 সে.মি.। আমরা এটিকে এভাবে প্রকাশ করতে পারি:

x + x + x = 14.4

এটিকে সরলীকরণ করে, আমরা পাই:

3x = 14.4

এখন, x এর সমাধান করতে আমরা উভয় পক্ষকে 3 দ্বারা ভাগ করি:

x = 14.4 / 3

x = 4.8

সুতরাং, সমবাহু ত্রিভুজের একটি বাহুর দৈর্ঘ্য 4.8 সে.মি.

উত্তর: 4.8"
312,সমবাহু ত্রিভুজের তিনটি কোণের অনুপাত লিখি।,১ঃ১ঃ১,"সমবাহু ত্রিভুজের তিনটি কোণের অনুপাত লিখতে, আমাদের প্রথমে সমবাহু ত্রিভুজের বৈশিষ্ট্য বুঝতে হবে। একটি সমবাহু ত্রিভুজে, তিনটি বাহু সমান দৈর্ঘ্যের এবং তিনটি কোণও সমান। যেহেতু একটি ত্রিভুজের কোণের সমষ্টি সর্বদা 180 ডিগ্রি, তাই আমরা একটি সমবাহু ত্রিভুজের প্রতিটি কোণের পরিমাপ খুঁজে পেতে পারি।

যদি আমরা x কে সমবাহু ত্রিভুজের একটি কোণের পরিমাপ হিসাবে ধরি, তাহলে অন্য দুটি কোণের পরিমাপও x হবে, কারণ তারা সব সমান। অতএব, আমরা সমী"
