Q No.,Question,Answer,option1,option2,Model Response
258,একটি সেডানের ওজন ৪০০০০ পাউন্ড এবং একটি আবর্জনা ট্রাক যার ওজন ৫৭৮৯ পাউন্ড একটি ট্রাফিক লাইট সবুজ হয়ে গেলে উভয় গাড়ির বেগ প্রতি ঘণ্টায় ৫০ মাইল পর্যন্ত পৌঁছায়। কোন গাড়ি সহজে প্রতিযোগতায় জিতবে?,Option 2,সেডান,আবর্জনার ট্রাক,"এই সমস্যাটি সমাধান করার জন্য, আমাদের গতি এবং ভরের মধ্যে সম্পর্ক বিবেচনা করতে হবে। একটি গাড়ির গতি তার ভরের উপর নির্ভর করে না, বর্ধিত গতির জন্য প্রয়োজনীয় শক্তি ভরের উপর নির্ভর করে।

একটি সেডানের ওজন 40000 পাউন্ড এবং একটি আবর্জনা ট্রাকের ওজন 5789 পাউন্ড। যেহেতু সেডানের ওজন বেশি, তাই এটি একই সময়ে একই গতি অর্জন করতে আবর্জনা ট্রাকের চেয়ে বেশি শক্তি প্রয়োজন হবে।

যাইহোক, এই প্রশ্নে বলা হয়েছে যে উভয় গাড়িই সবুজ সংকেত হতে প্রতি ঘ"
268,দুই দম্পতি তাদের প্রতিটি গাড়িতে তাদের মুদি মাল বোঝাই করে। প্রতিটি গাড়িতে একটি করে ঘোড়া তা টানছে এবং তারা সমান শক্তিশালী। প্রথম ঘোড়াকে ১০০ পাউন্ড খাবার বহন করতে হবে এবং দ্বিতীয় ঘোড়াকে ৯০ পাউন্ড খাবার বহন করতে হবে। কোনটি ধীর হবে?,Option 1,প্রথম ঘোড়া,দ্বিতীয় ঘোড়া,"যেহেতু দুই ঘোড়াই সমান শক্তিশালী, তারা একই ধরনের ভার সমান গতিতে টানতে পারে। তবে, এই ক্ষেত্রে, প্রথম ঘোড়াটি 100 পাউন্ড খাবার বহন করছে এবং দ্বিতীয় ঘোড়а 90 পাউন্ড খাবার বহন করছে।

ধরা যাক উভয় ঘোড়াই একই দূরত্বে ভ্রমণ করছে। কারণ প্রথম ঘোড়াটি বেশি ওজনের ভার বহন করছে, এটি তার গতি কমিয়ে দেয়। অন্যদিকে, দ্বিতীয় ঘোড়াটি একটু কম ওজনের ভার বহন করছে এবং তাই এটির গতি একটু বেশি হবে।

সুতরাং, এই ক্ষেত্রে, প্রথম ঘোড়াট"
106,"একটি মুরগি ১৪ সেমি/সেকেন্ড বেগে দৌড়াতে পারে এবং একটি টার্কি ৪ সেমি/সেকেন্ড দৌড়াতে পারে। যদি দুজনেই শস্যাগার থেকে চালার দিকে দৌড়ে যায়, তাহলে সেখানে কে তাড়াতাড়ি পৌঁছাবে?",Option 1,মুরগি,টার্কি,"একটি মুরগি ১৪ সেমি/সেকেন্ড বেগে দৌড়াতে পারে, অন্যদিকে একটি টার্কি ৪ সেমি/সেকেন্ড দৌড়াতে পারে। যেহেতু মুরগির দৌড়ানোর গতি টার্কির থেকে বেশি, তাই মুরগি চালার দিকে দৌড়ে যাওয়ার সময় টার্কির চেয়ে আগে পৌঁছাবে।

উত্তর: উত্তর ১"
18,১২৩৪৫৬৭৮৯ সংখ্যাটি  ৯৮৭৬৫৪৩২১ সংখ্যাটি থেকে ?,Option 1,ছোট,বড়,"প্রথমে আমাদের দুটি সংখ্যা তুলনা করতে হবে। 

১২৩৪৫৬৭৮৯ এবং ৯৮৭৬৫৪৩২১ সংখ্যাগুলোর প্রথম অঙ্কের তুলনা করলে আমরা দেখতে পাই যে ১ হল ৯ থেকে ছোট।

সুতরাং, ১২৩৪৫৬৭৮৯ সংখ্যাটি ৯৮৭৬৫৪৩২১ সংখ্যাটি থেকে ছোট।

উত্তর: উত্তর ১"
65,একটি বোলিং বলের ভর ১২০ পাউন্ড এবং একটি বেসবলের ভর ১৩ পাউন্ড। কোনটির মাধ্যাকর্ষণ বল দুর্বল?,Option 1,বেসবল,বোলিং বল,"প্রথমে, আসুন সমস্যাটি বুঝতে পারি। আমাদের দুটি বস্তু আছে: একটি বোলিং বল এবং একটি বেসবল। বোলিং বলের ভর ১২০ পাউন্ড এবং বে�!সবলের ভর ১৩ পাউন্ড। আমাদের বলতে হবে কোনটির মাধ্যাকর্ষণ বল দুর্বল।

মাধ্যাকর্ষণ বল হল পৃথিবী এবং একটি বস্তুর মধ্যে যে আকর্ষণ হয়। এটি বস্তুর ভরের সাথে সরাসরি সম্পর্কিত। বস্তুর ভর বেশি হলে, মাধ্যাকর্ষণ বলও বেশি হয়।

এখন, আমরা দুটি বস্তুর তুলনা করতে পারি। বোলিং বলের ভর ১২০ পাউন্ড, যা বেসবলের ভর "
350,মাহির ওজন ৬০০ নিউটন যেখানে তার বন্ধু মুসার ওজন ৮০০ নিউটন। কর ভর কম হওয়ার সম্ভাবনা আছে?,Option 1,মাহি,মুসা,"মাহির ওজন ৬০০ নিউটন এবং মুসার ওজন ৮০০ নিউটন। এখানে, মাহির ওজন মুসার চেয়ে কম, তাই মাহির ওজন কম। 

উত্তর: উত্তর ১"
117,যদি একজন স্কেটার একটি মাঠে ২৩ মি/সে গতিতে এবং একটি স্কেট পার্কে ১৭ মি/সে গতিতে রাইড করে তাহলে এর মানে হল _____ মসৃণ?,Option 2,স্কেট পার্কে,মাঠে,"স্কেটারটি স্কেট পার্কে ১৭ মি/সে গতিতে রাইড করে, যা মাঠে ২৩ মি/সে গতির থেকে কম। এটি ইঙ্গিত করে যে স্কেটারটি স্কেট পার্কে ধীর গতিতে যাচ্ছে, যার মানে সেখানে বাধা বা ঘর্ষণ বেশি। অন্যদিকে, মাঠে স্কেটারটি দ্রুত গতিতে যাচ্ছে, যা ইঙ্গিত করে যে মাঠটি সমতল এবং মসৃণ। তাই, স্কেটারের গতির উপর ভিত্তি করে বলা যায় যে মাঠটি স্কেট পার্কের চেয়ে মসৃণ।

উত্তর: উত্তর ২"
237,জিম্বো জানে যে তার মার্বেলের ভর ২ গ্রাম এবং পাথরের ভর ৮ গ্রাম। এর মানে?,Option 2,মার্বেলের মাধ্যাকর্ষণ বল বেশী,পাথরের মাধ্যাকর্ষণ বল বেশী,"মাধ্যাকর্ষণ বল বস্তুর ভরের সাথে সরাসরি সম্পর্কিত। যে বস্তুর ভর বেশি, মাধ্যাকর্ষণ বলও বেশি। এখানে, পাথরের ভর ৮ গ্রাম, যা মার্বেলের ভর ২ গ্রাম থেকে বেশি। তাই, পাথরের উপর মাধ্যাকর্ষণ বল বেশি।

উত্তর: উত্তর ২"
133,জিম একটি ট্রাক এবং একটি গাড়ি উভয়েরই মালিক। ট্রাকের ওজন গাড়ির থেকে ১৩০২৫ কেজি বেশি। গ্যাসের প্যাডেলে চাপ দিলে কোন গাড়িটি বেশি গতিতে ত্বরান্বিত হবে?,Option 2,ট্রাক,গাড়ী,"এই সমস্যাটির সমাধান করার জন্য, আমাদের গতি এবং ওজনের মধ্যে সম্পর্ক বুঝতে হবে। যখন গ্যাসের প্যাডেলে চাপ দেওয়া হয়, তখন একটি গাড়ির ত্বরণ তার শক্তি এবং ওজনের উপর নির্ভর করে। সাধারণভাবে, একই পরিমাণ শক্তির জন্য, একটি হালকা গাড়ি একটি ভারী গাড়ির তুলনায় দ্রুত ত্বরান্বিত হয়।

সমস্যাটিতে বলা হয়েছে যে ট্রাকের ওজন গাড়ির থেকে ১৩০২৫ কেজি বেশি। এর মানে ট্রাকটি গাড়ির চেয়ে অনেক ভারী। অতএব, গ্যাসের প্যাডেলে চাপ দেওয়ার সময়, গাড়িট"
158,টিনা এবং মিনা দুজনেই হাইওয়েতে একই গতিতে যাচ্ছে। টিনা ১২ মিনিট ৫৬ সেকেন্ড এবং মিনা ৩৬ মিনিট ৪৮ সেকেন্ড ড্রাইভ করেন। কে বেশী দূর যাবে?,Option 2,টিনা,মিনা,"টিনা এবং মিনা দুজনেই একই গতিতে যাচ্ছেন। তাই, তাদের ভ্রমণের দূরত্ব তাদের ভ্রমণের সময়ের উপর নির্ভর করবে।

টিনা ভ্রমণের সময়: ১২ মিনিট ৫৬ সেকেন্ড
মিনা ভ্রমণের সময়: ৩৬ মিনিট ৪৮ সেকেন্ড

দুইজনের ভ্রমণের সময় তুলনা করলে, মিনা টিনার চেয়ে বেশি সময় ভ্রমণ করেছেন (৩৬ মিনিট ৪৮ সেকেন্ড > ১২ মিনিট ৫৬ সেকেন্ড)।

একই গতিতে ভ্রমণ করলে, যে ব্যক্তি বেশি সময় ভ্রমণ করে সে বেশি দূরত্ব অতিক্রম করবে। তাই, মিনা টিনার চেয়ে বেশি দূরত্ব অ�"
80,লিসা দুটি মডেলের রকেট নিয়ে খেলছিল। তিনি একই সময়ে রকেট দুটি আঁকাশে নিক্ষেপ করলে ৩০ সেকেন্ড পরে কালোটি মাটি থেকে ২ মিটার উপরে এবং লালটি মাটি থেকে ২৩ সেমি উপরে ছিল। কোনটির গতি বেশি ছিল?,Option 2,লালটা,কালোটা,"প্রথমে আমাদের দুটি রকেটের উচ্চতা তুলনা করতে হবে। কালোটি মাটি থেকে ২ মিটার উপরে এবং লালটি মাটি থেকে ২৩ সেমি উপরে। ২ মিটারকে সেন্টিমিটারে রূপান্তর করলে আমরা ২০০ সেমি পাব। এখন তুলনা করলে, ২০০ সেমি অবশ্যই ২৩ সেমির চেয়ে বেশি। 

অতএব, কালোটির গতি বেশি ছিল, কারণ ৩০ সেকেন্ডে এটি অনেক বেশি উচ্চতায় পৌঁছেছে।

উত্তর: উত্তর ২"
266,কেভিন নিউইয়র্ক থেকে শিকাগোতে ১৯ঃ১০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং এস্টার ১৪ঃ৩০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"যেহেতু কেভিন এবং এস্টার একই ধরণের বিমান থেকে ভ্রমণ করছেন, তাই তাদের ভ্রমŸণের গতি একই। তারা উভয়ই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। যেহেতু কেভিন ১৯ঃ১০ ঘন্টায় শিকাগোতে এবং এস্টার ১৪ঃ৩০ এ লস এঞ্জেলস যাওয়ার বিমান নিয়েছিলেন, তাই এস্টারের বিমানটি কেভিনের বিমানের চেয়ে বেশি সময় নিয়েছে যাত্রার জন্য, কারণ লস এঞ্জেলস নিউইয়র্ক থেকে শিকাগোর চেয়ে বেশি দূরত্বে অবস্থিত।

উত্তর: উত্তর ২"
334,প্রথম ইঁদুরটি এবং দ্বিতীয় ইঁদুরটি প্রত্যেকে হাইস্কুল থেকে হাসপাতালের দিকে হাঁটতে বের হয়। প্রথম ইঁদুর ১১০ সেমি/সেকেন্ড গতিতে চলে এবং দ্বিতীয় ইঁদুর ৩ মি/সেকেন্ড গতিতে চলে। হাসপাতালে পৌছাতে কে বেশি সময় নিলো?,Option 1,প্রথম ইঁদুর,দ্বিতীয় ইঁদুর,"প্রথম ইঁদুরটি ১১০ সেমি/সেকেন্ড গতিতে চলে এবং দ্বিতীয় ইঁদুরটি ৩ মি/সেকেন্ড গতিতে চলে। আমরা জানি যে ১ মিটার = ১০০ সেমি। তাই, দ্বিতীয় ইঁদুরটির গতি ৩ মি/সেকেন্ড * ১০০ সেমি/মি = ৩০০ সেমি/সেকেন্ড।

প্রথম ইঁদুরটির গতি ১১০ সেমি/সেকেন্ড এবং দ্বিতীয় ইঁদুরটির গতি ৩০০ সেমি/সেকেন্ড। তাই, প্রথম ইঁদুরটির গতি দ্বিতীয় ইঁদুরটির গতির চেয়ে কম। সুতরাং, প্রথম ইঁদুরটি হাসপাতালে পৌছাতে বেশি সময় নিলো।

উত্তর: উত্তর ১"
346,"একটি মুরগি ৪ মিটার/সেকেন্ড বেগে দৌড়াতে পারে এবং একটি টার্কি ২ মিটার/সেকেন্ড দৌড়াতে পারে। যদি দুজনেই শস্যাগার থেকে চালার দিকে দৌড়ে যায়, তাহলে সেখানে কে তাড়াতাড়ি পৌঁছাবে?",Option 1,মুরগি,টার্কি,"মুরগির গতি ৪ মিটার/সেকেন্ড এবং টার্কির গতি ২ মিটার/সেকেন্ড। একই দূরত্ব অতিক্রম করতে সময় লাগে গতির বিপরীতভাবে সমানুপাতিক। অর্থাৎ, গতি বাড়লে সময় কমে যায়। 

যেহেতু মুরগির গতি টার্কির থেকে বেশি (৪ মিটার/সেকেন্ড > ২ মিটার/সেকেন্ড), তাই মুরগি টার্কির চেয়ে তাড়াতাড়ি চালায় পৌঁছাবে।

উত্তর: উত্তর ১"
320,রেঞ্জার এবং রাস্টলার উভয়েই ঘোড়ায় চড়ছিল যেগুলি একই গতিতে ছুটছিল। রাস্টলার ০১:০০ এ চলা শুরু করে যেখানে রেঞ্জার ০৩:০০ এ চলা শুরু করে। কে বেশী ভ্রমণ করেছেন?,Option 2,রেঞ্জার,রাস্টলার,"যেহেতু রেঞ্জার এবং রাস্টলার উভয়েই একই গতিতে ছুটছিল, তাই ভ্রমণের দূরত্ব নির্ধারণ করার জন্য আমাদের মূলত তাদের ভ্রমণের সময়ের তুলনা করতে হবে।

রাস্টলার ০১:০০ এ চলা শুরু করে, যার অর্থ তিনি ২ ঘন্টা ভ্রমণ করেছেন (০৩:০০ - ০১:০০ = ২ ঘন্টা) যখন রেঞ্জার ০৩:০০ এ চলা শুরু করে। অন্যদিকে, রেঞ্জার শুধুমাত্র ০ ঘন্টা ভ্রমণ করেছেন, কারণ তিনি ০৩:০০ এ চলা শুরু করেছেন।

যেহেতু রাস্টলার ২ ঘন্টা ভ্রমণ করেছেন এবং রেঞ্জার ০ ঘন্টা ভ্রমণ করে"
148,একটি চিতা ৪৫ মিটার/ঘন্টা বেগে দৌড়ায় আর কুকুর ২ কিমি/ঘন্টা বেগে দৌড়ায় তাই কুকুরের কেমন সময় লাগবে?,Option 1,কম সময়,বেশী সময়,"চিতা এবং কুকুরের গতির তুলনা করে দেখা যায়, চিতা ৪৫ মিটার/ঘণ্টা বেগে দৌড়ায় এবং কুকুর ২ কিমি/ঘণ্টা বেগে দৌড়ায়। প্রথমে একই এককে তাদের গতির তুলনা করা যাক।

১ কিমি = ১০০০ মিটার

সুতরাং, ২ কিমি/ঘণ্টা = ২০০০ মিটার/ঘণ্টা

এখন তাদের গতির তুলনা করা যাক:

চিতার গতি: ৪৫ মিটার/ঘণ্টা
কুকুরের গতি: ২০০০ মিটার/ঘণ্টা

দেখা যাচ্ছে যে কুকুরের গতি চিতার গতির চেয়ে অনেক বেশি। তাই, কুকুরের চিতাকে ধরতে অনেক কম সময় লাগবে।

উত্তর: উত"
132,মাহির ওজন ৪৮০ কেজি*মি*সে^-২ যেখানে তার বন্ধু মুসার ওজন ৬৫০ N। যার ভর কম হওয়ার সম্ভাবনা আছে?,Option 1,মাহি,মুসা,"ওজন (Weight) এবং ভর (Mass) দুটি ভিন্ন ধারণা। ওজন হল একটি বস্তুর ভরের উপর কর্ষণ (Gravity) এর প্রভাব, যা সাধারণত নিউটন (N) এককে পরিমাপ করা হয়। অন্যদিকে, ভর হল একটি বস্তুর পদার্থের পরিমাণ, যা কিলোগ্রাম (kg) এককে পরিমাপ করা হয়।

প্রদত্ত সমস্যায়, মাহির ওজন 480 N এবং মুসার ওজন 650 N। যেহেতু ওজন ভরের উপর নির্ভর করে, তাই আমরা ভর নির্ণয় করার জন্য ওজনকে মাধ্যমে ভাগ করতে পারি।

পৃথিবীর পৃষ্ঠে কর্ষণের মান প্রায় 9.8 m/s^2। অতএব, আমরা ভর নির্ণয় করতে পারি:

মাহির ভর = ওজন / ক"
222,মার্ক লক্ষ্য করেছেন যে তিনি তার লন ডার্টকে গড়ে প্রায় ১৭ মিটার নরম ময়লা এবং ১২ মিটার বালিতে টানতে পারেন। এর মানে হল যে _____ বেশী মসৃণ?,Option 1,নরম ময়লা,বালি,"নরম ময়লা এবং বালির তুলনা করার জন্য, আমাদের তাদের গড় দূরত্ব বিবেচনা করতে হবে যেখানে মার্ক তার লন ডার্টকে টানতে পারে।

নরম ময়লার জন্য, গড় দূরত্ব ১৭ মিটার। বালির জন্য, গড় দূরত্ব ১২ মিটার।

যেহেতু ১৭ মিটার ১২ মিটারের চেয়ে বেশি, তাই নরম ময়লা বালির চেয়ে বেশি মসৃণ।

উত্তর: উত্তর ১"
52,"ম্যামথটি জলের গর্তের মধ্য দিয়ে ঘন্টায় ২১ কিমি বেগে চলেছিল, কিন্তু শক্ত মাটির উপর ঘন্টায় ১৪ কিমি বেগে চলেছিল কারণ শক্ত মাটির ছিল?",Option 2,কম প্রতিরোধী,বেশী প্রতিরোধী,"প্রথমে প্রদত্ত তথ্য বিশ্লেষণ করা যাক:

* ম্যামথটি জলের গর্তের মধ্য দিয়ে ঘন্টায় ২১ কিমি বেগে চলেছিল।
* ম্যামথটি শক্ত মাটির উপর ঘন্টায় ১৪ কিমি বেগে চলেছিল।

এখন, প্রশ্নের উত্তর নির্ধারণ করা যাক। প্রদত্ত তথ্য থেকে, আমরা দেখতে পারি যে ম্যামথটি জলের গর্তের মধ্য দিয়ে দ্রুত চলেছিল, কিন্তু শক্ত মাটির উপর ধীরে চলেছিল। এর কারণ হল জলের গর্তের মধ্য দিয়ে চলার সময় ম্যামথটির গতি বাড়ে কারণ জলের গর্তের মধ্য দিয়ে চলার সময় প্রতিরোধ হ্রাস পায়"
15,১২৩৪৫৬৭৮৯ থেকে  ৯৮৭৬৫৪৩২১ সংখ্যাটি?,Option 1,বড়,ছোট,"সমস্যাটি হলো ১২৩৪৫৬৭৮৯ থেকে ৯৮৭৬৫৪৩২১ সংখ্যাটি বড় নাকি ছোট। 

আমরা প্রথমে দুটি সংখ্যা তুলনা করব। 

১২৩৪৫৬৭৮৯ এবং ৯৮৭৬৫৪৩২১

সংখ্যা দুটির সংখ্যা সংখ্যা একই, তাই আমরা সংখ্যাগুলোর মান তুলনা করতে পারি। 

প্রথম সংখ্যা ১ এবং দ্বিতীয় সংখ্যা ৯। যেহেতু ১ < ৯, তাই ১২৩৪৫৬৭৮৯ সংখ্যাটি ৯৮৭৬৫৪৩২১ থেকে ছোট।

উত্তর: উত্তর ২"
242,"ইয়ান এবং অ্যাভেরি একই স্টেশন থেকে ট্রেন ধরছে। ইয়ানের ট্রেন লাল, এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ১০ মাইল প্রতি ঘন্টা যাচ্ছে। অ্যাভেরি এর ট্রেন সবুজ এবং ৩০ মাইল প্রতি ঘন্টায় চল্লিশ মাইল দূরে একটি গন্তব্যে যাচ্ছে। ট্রেন যে ধীরগতির হয়?",Option 1,লাল,সবুজ,"ধীরগতির ট্রেন খুঁজে বের করতে, আমাদের দুটি ট্রেনের গতির তুলনা করতে হবে। যে ট্রেনের গতি কম, সেটি ধীরগতির।

ইয়ানের ট্রেন লাল, এর গতি ১০ মাইল প্রতি ঘন্টা।
অ্যাভেরির ট্রেন সবুজ, এর গতি ৩০ মাইল প্রতি ঘন্টা।

যেহেতু ১০ মাইল প্রতি ঘন্টা ৩০ মাইল প্রতি ঘন্টার চেয়ে কম, তাই লাল ট্রেনটি ধীরগতির।

উত্তর: উত্তর ১"
72,একটি সেডানের ওজন ২৫০০ কেজি এবং একটি আবর্জনা ট্রাক যার ওজন ১০০০ কেজি ট্রাফিক লাইটের আলো সবুজ হয়ে গেলে উভয় গাড়ির বেগ প্রতি ঘণ্টায় ৫০ মাইল পর্যন্ত পৌঁছায়। কোন গাড়ি রেস জিতবে?,Option 2,সেডান,আবর্জনার ট্রাক,"এই সমস্যায়, গাড়ির ওজন এবং গতির মধ্যে সম্পর্ক বিবেচনা করা গুরুত্বপূর্ণ। যেহেতু ট্রাফিক লাইটের আলো সবুজ হয়ে গেলে উভয় গাড়ির বেগ প্রতি ঘণ্টায় ৫০ মাইল পর্যন্ত পৌঁছায়, তাই এটি নির্দেশ করে যে দুটি গাড়িই একই সময়ে একই গতিতে চলছে।

এখন, আমাদের বিবেচনা করা উচিত যে গাড়ি আগে গিয়ে রেস জিতবে। যেহেতু উভয় গাড়িই একই গতিতে চলছে, তাই তাদের ওজন বা আকার এই পরিস্থিতিতে কোনো ভূমিকা পালন করে না। দুটি গাড়ি একই সময়ে একই গ"
299,একটি বোলিং বলের ভর ১০ পাউন্ড এবং একটি বেসবলের ওজন ৫ পাউন্ড। কোনটির বেশী মাধ্যাকর্ষণ আছে?,Option 2,বেসবল,বোলিং বল,"বোলিং বলের ভর ১০ পাউন্ড এবং বেসবলের ভর ৫ পাউন্ড। মাধ্যাকর্ষণ বস্তুর ভরের সাথে সরাসরি সম্পর্কিত। যে বস্তুর ভর বেশি, সেই বস্তুর মাধ্যাকর্ষণও বেশি হয়। অতএব, বোলিং বলের ভর বেসবলের চেয়ে বেশি, তাই বোলিং বলের মাধ্যাকর্ষণ বেসবলের চেয়ে বেশি।

উত্তর: উত্তর ২"
24,৬৭৮০৯০ থেকে  ৯৮৭৬৫৫ সংখ্যাটি?,Option 2,ছোট,বড়,"এই সমস্যাটি সমাধান করার জন্য, আমাদের দুটি সংখ্যা তুলনা করতে হবে: ৬৭৮০৯০ এবং ৯৮৭৬৫৫।

এই দুটি সংখ্যার মধ্যে তুলনা করলে, আমরা দেখতে পাই যে ৯৮৭৬৫৫ সংখ্যাটি ৬৭৮০৯০ সংখ্যার থেকে বড়। 

অতএব, সঠিক উত্তর হল:

উত্তর: উত্তর ২"
272,"ময়লার উপর একটি ঘূর্ণায়মান মার্বেল বালির তুলনায় ৫ নিউটন প্রতিরোধ ক্ষমতা তৈরি করে, বালির উপর এটি ৭৩ নিউটন প্রতিরোধের সৃষ্টি করে। মার্বেল কোথায় বেশি যেতে পারবে?",Option 1,বালি,ময়লা,"মার্বেল কোথায় বেশি যেতে পারবে তা নির্ধারণ করতে, আমাদের প্রতিরোধের মাত্রা বিবেচনা করতে হবে। ময়লার উপর মার্বেল ৫ নিউটন প্রতিরোধ ক্ষমতা তৈরি করে, অন্যদিকে বালির উপর ৭৩ নিউটন প্রতিরোধ ক্ষমতা তৈরি করে।

প্রতিরোধের মাত্রা কম হলে, মার্বেল সহজে চলতে পারবে। অতএব, মার্বেল ময়লার উপর বেশি যেতে পারবে কারণ সেখানে প্রতিরোধের মাত্রা কম।

উত্তর: উত্তর ২"
85,টিমের রিংটি মাঠে ৪.৫ সেন্টিমিটার এবং তার মেঝেতে ১.২ সেন্টিমিটার গড়িয়ে যায়। টিমের _____ বেশী মসৃণ।,Option 2,মেঝে,মাঠ,"এই সমস্যাটি সমাধান করার জন্য, আমাদের মাঠ এবং মেঝেতে গড়িয়ে যাওয়ার পরিমাণ তুলনা করতে হবে।

মাঠে গড়িয়ে যাওয়া পরিমাণ: ৪.৫ সেন্টিমিটার
মেঝেতে গড়িয়ে যাওয়া পরিমাণ: ১.২ সেন্টিমিটার

যেহেতু ১.২ সেন্টিমিটার ৪.৫ সেন্টিমিটার থেকে কম, তাই মেঝেটি মাঠের চেয়ে বেশি মসৃণ।

উত্তর: উত্তর ১"
282,"ডায়ানা এবং ডেভ একই স্টেশনে ওঠার পর একই ট্রেনে চড়েছেন। যদি ডায়ানা ১০ মিনিটের পরে ট্রেন থেকে নেমে যায় এবং ডেভ ১৫ মিনিটের জন্য ভ্রমণ করে এবং তারপরে নেমে যায়, তাহলে কে কম দূরত্ব ভ্রমণ করেছিল?",Option 1,ডায়ানা,ডেভ।,"আসুন ধাপে ধাপে সমস্যাটি বিশ্লেষণ করি:

1. ডায়ানা ১০ মিনিটের জন্য ভ্রমণ করেছেন।
2. ডেভ ১৫ মিনিটের জন্য ভ্রমণ করেছেন।

যেহেতু তারা একই গতিতে ভ্রমণ করছিলেন (একই ট্রেনে), তাই যাত্রায় ব্যয় করা সময় সরাসরি ভ্রমণ করা দূরত্বের সাথে সম্পর্কিত। এই ক্ষেত্রে, ডায়ানা ১০ মিনিটের জন্য ভ্রমণ করেছেন, যা ডেভের ১৫ মিনিটের চেয়ে কম।

সুতরাং, ডায়ানা ডেভের চেয়ে কম দূরত্ব ভ্রমণ করেছেন।

উত্তর: উত্তর ১"
4,পৃথিবীর দ্রুততম স্থল প্রাণী চিতা একটি খরগোশের বিরুদ্ধে ১০০ মিটার দৌড় করছিল। এই দৌড়ে কে জিতবে?,Option 1,চিতা ,খরগোশ,উত্তর: উত্তর ১
149,"টেড পার্কে তার বাইক চালাচ্ছিলেন। যখন তিনি সিমেন্টের পথে ছিলেন, তিনি ২৮ মিনিটে পার্কের চারপাশে জিপ করতে সক্ষম হন এবং ঘাসের উপর তিনি ১৭ মিনিট সময় নেন। বাইকটি বেশি গরম হয়ে যাবে কোথায়?",Option 1,সিমেন্ট পথ,ঘাস,"বাইকটি বেশি গরম হওয়ার জন্য আমাদের সিমেন্ট এবং ঘাসের উপর বাইক চালানোর সময় তুলনা করতে হবে। টেড সিমেন্টের পথে ২৮ মিনিট এবং ঘাসের উপর ১৭ মিনিট সময় নিয়েছে। সিমেন্টের উপর বাইক চালানোর সময় বেশি, তাই এটি বেশি গরম হওয়ার সম্ভাবনা বেশি।

উত্তর: উত্তর ১"
127,"যদি একটি গাড়ি এবং একটি পিকআপ উভয়ই ৬০ মাইল বেগে ভ্রমণ করে, কিন্তু গাড়িটি ১.৩ ঘন্টা পরে থামে যেখানে পিকআপটি ১৮৬ মিনিট পরে থামে, কোনটি কম দূরত্ব অতিক্রম করেছে?",Option 1,গাড়ী,পিকআপ,"উভয় যানবাহনই ৬০ মাইল বেগে ভ্রমণ করছে। আমাদের তাদের ভ্রমণের দূরত্ব গণনা করতে হবে।

গাড়িটি ১.৩ ঘন্টা পরে থামে। মিনিটে রূপান্তর করলে, ১.৩ ঘন্টা = ১.৩ * ৬০ = ৭৮ মিনিট।

পিকআপটি ১৮৬ মিনিট পরে থামে।

এখন, দূরত্ব গণনা করা যাক:
গাড়ির দূরত্ব = গতি * সময় = ৬০ * (৭৮/৬০) = ৭৮ মাইল
পিকআপের দূরত্ব = গতি * সময় = ৬০ * (১৮৬/৬০) = ১৮৬ মাইল

যেহেতু ৭৮ < ১৮৬, গাড়িটি কম দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ১"
98,"একজন ভলিবল খেলোয়াড় জিমের মেঝেতে ৪০ মিটার লাফ দিয়েছিলেন, কিন্তু সাগরের তীরে বালিতে ২২ মিটার লাফ দিয়েছিলেন। কারণ এটি ছিল?",Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"বালি একটি নরম এবং অস্থির পৃষ্ঠ, যা খেলোয়াড়ের লাফের শক্তি শোষণ করে এবং এটি কম প্রতিফলনের দিকে নিয়ে যায়। অন্যদিকে, জিমের মেঝেতে একটি শক্ত এবং অবিচল পৃষ্ঠ রয়েছে, যা লাফের শক্তি প্রতিফলিত করে এবং খেলোয়াড়কে আরও উচ্চতায় লাফ দিতে দেয়। 

তাই, কারণ হল যে জিমের মেঝেতে কম প্রতিরোধ রয়েছে, যা খেলোয়াড়কে আরও দূরত্ব অতিক্রম করতে সাহায্য করে।

উত্তর: উত্তর ২"
